longitude,latitude,timestamp,sog,tws,twd,heading,allure,hypernet,net,inline,ctd_keel,ctd_profile,ctd_intercomp
14.073103333333332,40.81724,2026-06-13T16:42:38Z,0.1,9.2,319.4,259.8,close reach,OFF,OFF,OFF,OFF,OFF,OFF
14.073401666666665,40.816985,2026-06-13T16:51:11Z,3.5,7.8,304.5,95.5,run,OFF,OFF,OFF,OFF,OFF,OFF
14.075525,40.81731333333333,2026-06-13T16:52:39Z,4.6,7.8,295.1,95.5,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
14.077591666666669,40.81679166666667,2026-06-13T16:53:57Z,5.1,13.7,291.6,117.3,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
14.07942,40.81585666666667,2026-06-13T16:55:05Z,5.4,13.6,297.1,124.8,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
14.081103333333333,40.81477333333333,2026-06-13T16:56:09Z,5.7,12.2,286.8,126.1,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
14.082388333333332,40.81345666666667,2026-06-13T16:57:13Z,5.4,13.8,273.3,139.1,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
14.083558333333334,40.812038333333334,2026-06-13T16:58:19Z,5.4,12.9,300.9,149.3,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
14.084531666666665,40.810545000000005,2026-06-13T16:59:27Z,5.3,14.1,299.4,152.8,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
14.085591666666668,40.809125,2026-06-13T17:00:40Z,5.4,14.9,315.9,149.2,run,OFF,OFF,OFF,OFF,OFF,OFF
14.086608333333334,40.80763666666667,2026-06-13T17:01:55Z,4.0,11.4,321.6,148.8,run,OFF,OFF,OFF,OFF,OFF,OFF
14.087538333333335,40.806153333333334,2026-06-13T17:03:45Z,2.3,9.0,313.9,145.2,run,OFF,OFF,OFF,OFF,OFF,OFF
14.088491666666668,40.804658333333336,2026-06-13T17:05:45Z,4.0,14.5,302.0,149.4,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
14.089348333333332,40.80312333333333,2026-06-13T17:07:28Z,3.9,14.3,311.4,152.2,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
14.09025,40.801608333333334,2026-06-13T17:08:55Z,3.9,10.2,315.4,150.1,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
14.091565,40.800338333333336,2026-06-13T17:11:22Z,2.4,9.4,315.1,110.5,run,OFF,OFF,OFF,OFF,OFF,OFF
14.093445000000001,40.79949833333333,2026-06-13T17:13:20Z,3.9,13.1,316.2,133.3,run,OFF,OFF,OFF,OFF,OFF,OFF
14.095166666666668,40.798495,2026-06-13T17:14:55Z,3.8,13.2,323.2,100.1,run,OFF,OFF,OFF,OFF,OFF,OFF
14.096886666666668,40.79761833333334,2026-06-13T17:16:59Z,2.6,10.4,296.5,154.1,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
14.097104999999999,40.79600000000001,2026-06-13T17:19:42Z,1.3,8.9,315.2,176.7,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
14.097293333333335,40.79436333333333,2026-06-13T17:22:32Z,2.3,8.8,311.1,173.8,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
14.097571666666665,40.79273,2026-06-13T17:24:57Z,2.7,8.5,327.1,168.6,run,OFF,OFF,OFF,OFF,OFF,OFF
14.097721666666667,40.791086666666665,2026-06-13T17:27:13Z,2.1,5.8,298.9,181.5,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
14.097913333333334,40.78943833333334,2026-06-13T17:29:15Z,5.1,6.5,291.2,169.2,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
14.097896666666667,40.78776666666667,2026-06-13T17:30:19Z,5.9,12.5,307.9,180.2,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
14.097808333333335,40.786121666666666,2026-06-13T17:31:17Z,6.2,10.3,311.4,175.0,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
14.097801666666665,40.78445833333333,2026-06-13T17:32:17Z,5.7,13.0,311.4,185.8,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
14.097426666666669,40.78281333333334,2026-06-13T17:33:18Z,6.2,11.6,312.0,185.7,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
14.097020000000002,40.78119166666667,2026-06-13T17:34:18Z,6.0,13.3,319.7,185.2,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
14.096406666666667,40.77959,2026-06-13T17:35:20Z,6.8,10.4,316.3,207.1,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
14.095191666666665,40.77825,2026-06-13T17:36:26Z,5.2,9.7,341.7,207.2,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
14.093663333333332,40.777074999999996,2026-06-13T17:37:32Z,5.2,14.4,1.9,228.7,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
14.092016666666666,40.77600333333333,2026-06-13T17:38:42Z,5.1,7.3,295.6,215.3,close reach,OFF,OFF,OFF,OFF,OFF,OFF
14.090453333333334,40.77485,2026-06-13T17:39:49Z,5.9,13.0,319.3,225.5,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
14.089005000000002,40.77362,2026-06-13T17:41:24Z,4.6,16.6,331.5,227.9,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
14.087508333333336,40.77245166666667,2026-06-13T17:43:06Z,3.2,12.9,314.3,224.8,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
14.085994999999999,40.77126833333333,2026-06-13T17:44:48Z,3.4,11.6,321.2,235.7,close reach,OFF,OFF,OFF,OFF,OFF,OFF
14.084308333333334,40.770239999999994,2026-06-13T17:46:35Z,3.5,8.9,301.0,236.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.082541666666668,40.76928,2026-06-13T17:48:16Z,4.3,12.5,321.8,239.0,close reach,OFF,OFF,OFF,OFF,OFF,OFF
14.080721666666667,40.768375,2026-06-13T17:49:50Z,4.6,13.0,323.8,240.0,close reach,OFF,OFF,OFF,OFF,OFF,OFF
