longitude,latitude,timestamp,sog,tws,twd,heading,allure,hypernet,net,inline,ctd_keel,ctd_profile,ctd_intercomp,station_hyp
-13.538364999999999,28.96438,2026-08-31T06:38:11Z,0.1,8.3,18.2,38.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.538358333333333,28.964403333333333,2026-08-31T06:46:29Z,0.3,11.3,21.1,36.2,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.538776666666669,28.964823333333335,2026-08-31T06:52:51Z,1.6,10.9,29.9,355.8,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.538295000000002,28.966361666666664,2026-08-31T06:55:00Z,3.9,7.7,10.8,37.7,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.537121666666668,28.967653333333335,2026-08-31T06:56:30Z,4.0,7.8,21.4,38.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.535851666666668,28.968876666666667,2026-08-31T06:57:59Z,3.9,6.8,10.3,66.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.534048333333333,28.96939166666667,2026-08-31T06:59:25Z,4.2,9.2,20.0,78.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.532238333333332,28.969186666666662,2026-08-31T07:00:48Z,4.6,8.1,26.4,136.1,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.531713333333334,28.967645,2026-08-31T07:02:05Z,5.1,8.0,8.0,185.2,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.532039999999999,28.965988333333332,2026-08-31T07:03:17Z,5.0,7.8,21.9,195.1,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.532449999999999,28.964361666666665,2026-08-31T07:04:25Z,5.8,8.3,3.7,201.0,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.533035,28.96278333333333,2026-08-31T07:05:27Z,6.1,9.3,17.9,204.3,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.533504999999998,28.961176666666667,2026-08-31T07:06:30Z,5.7,9.0,38.3,196.7,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.533905,28.95955666666667,2026-08-31T07:07:33Z,5.7,11.0,25.3,202.4,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.534288333333333,28.957949999999997,2026-08-31T07:08:36Z,5.9,12.0,352.6,191.2,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.534583333333334,28.95633,2026-08-31T07:09:41Z,5.1,11.8,337.0,195.5,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.535018333333335,28.954763333333336,2026-08-31T07:10:49Z,3.5,11.4,21.4,115.0,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.534436666666666,28.95616,2026-08-31T07:13:09Z,2.8,10.1,12.1,14.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.534115000000002,28.955285000000003,2026-08-31T07:14:58Z,3.6,12.8,23.2,170.5,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.533684999999998,28.95367666666667,2026-08-31T07:16:18Z,4.8,11.2,28.9,170.5,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.533285000000001,28.95206166666667,2026-08-31T07:17:29Z,5.0,12.1,18.5,175.1,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.53292,28.950453333333332,2026-08-31T07:18:41Z,5.5,13.0,29.2,176.5,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.532611666666666,28.948829999999997,2026-08-31T07:19:56Z,4.5,11.5,12.5,168.7,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.532176666666665,28.947229999999998,2026-08-31T07:21:11Z,5.5,13.1,18.9,175.4,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.531855,28.945595000000004,2026-08-31T07:22:24Z,5.0,16.9,26.0,169.9,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.531383333333334,28.944011666666665,2026-08-31T07:23:35Z,4.9,14.1,14.4,172.4,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.530885000000001,28.942423333333334,2026-08-31T07:24:45Z,5.0,14.1,32.5,175.2,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.530435,28.940823333333334,2026-08-31T07:25:51Z,5.7,23.4,32.4,172.5,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.530310000000002,28.939171666666667,2026-08-31T07:26:49Z,6.1,22.4,22.2,179.0,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.530085000000001,28.937526666666667,2026-08-31T07:27:43Z,7.2,23.0,21.4,182.7,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.529973333333333,28.93590166666667,2026-08-31T07:28:36Z,6.3,21.4,37.8,182.4,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.529901666666667,28.934234999999997,2026-08-31T07:29:31Z,6.5,22.2,29.1,178.2,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.529826666666668,28.93258166666667,2026-08-31T07:30:26Z,6.9,22.6,25.7,172.9,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.529801666666666,28.930955,2026-08-31T07:31:22Z,5.1,18.5,27.7,195.1,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
