longitude,latitude,timestamp,sog,tws,twd,heading,allure,hypernet,net,inline,ctd_keel,ctd_profile,ctd_intercomp,station_hyp
-14.018130000000001,28.208756666666666,2026-09-01T09:52:12Z,0.8,16.6,43.4,19.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.018149999999999,28.208691666666663,2026-09-01T10:01:05Z,0.3,13.0,38.9,37.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.017866666666665,28.208985,2026-09-01T10:09:03Z,0.6,17.1,26.4,43.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.018063333333336,28.207741666666667,2026-09-01T10:11:13Z,5.1,19.8,30.1,219.9,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.018768333333332,28.206235,2026-09-01T10:12:30Z,4.7,15.1,30.6,214.7,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.018558333333333,28.20617666666667,2026-09-01T10:15:24Z,2.1,19.2,30.4,35.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.018926666666667,28.205513333333336,2026-09-01T10:17:18Z,5.2,19.0,21.9,194.2,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.018880000000001,28.203885,2026-09-01T10:18:38Z,5.0,16.7,24.3,175.5,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.018903333333332,28.202295000000003,2026-09-01T10:19:55Z,4.7,14.9,47.5,197.4,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.019075000000003,28.200661666666665,2026-09-01T10:21:15Z,4.5,17.7,53.1,182.5,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.019893333333334,28.199286666666662,2026-09-01T10:22:35Z,4.6,15.8,64.8,229.9,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.021278333333331,28.198169999999998,2026-09-01T10:24:02Z,5.5,15.8,60.2,235.7,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.022736666666667,28.197231666666667,2026-09-01T10:25:21Z,4.5,20.6,49.3,250.2,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.023733333333332,28.19591666666667,2026-09-01T10:26:37Z,5.0,21.1,55.0,208.8,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.024468333333335,28.194385000000004,2026-09-01T10:27:49Z,5.0,20.7,43.8,204.3,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.025125,28.192909999999998,2026-09-01T10:29:04Z,4.7,19.6,70.2,234.2,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.026526666666665,28.191811666666663,2026-09-01T10:30:21Z,5.3,16.2,35.3,222.7,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.02776,28.190586666666665,2026-09-01T10:31:41Z,4.7,16.5,52.8,221.0,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.028673333333332,28.189141666666668,2026-09-01T10:33:09Z,3.9,13.4,30.0,221.2,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.029639999999999,28.187761666666667,2026-09-01T10:34:46Z,3.9,18.8,36.2,214.3,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.030553333333334,28.18633333333333,2026-09-01T10:36:10Z,4.8,17.9,43.4,217.5,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.031791666666667,28.185105,2026-09-01T10:37:29Z,4.0,16.2,38.5,229.2,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.033056666666669,28.183886666666663,2026-09-01T10:38:57Z,5.0,15.8,45.4,221.0,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.034226666666665,28.18260833333333,2026-09-01T10:40:16Z,4.9,18.0,33.5,219.2,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.035411666666668,28.181341666666672,2026-09-01T10:41:40Z,4.2,16.5,69.6,222.4,broad reach,ON,OFF,OFF,OFF,OFF,OFF,ON
-14.036539999999999,28.180046666666666,2026-09-01T10:43:02Z,4.1,14.0,37.7,221.9,run,ON,OFF,OFF,OFF,OFF,OFF,ON
-14.037716666666665,28.17878166666667,2026-09-01T10:44:23Z,5.1,15.9,38.1,221.1,run,ON,OFF,OFF,OFF,OFF,OFF,ON
-14.038874999999999,28.17748166666667,2026-09-01T10:45:48Z,3.8,14.4,41.9,227.3,run,ON,OFF,OFF,OFF,OFF,OFF,ON
-14.040031666666668,28.176185,2026-09-01T10:47:14Z,4.5,19.6,61.2,223.2,broad reach,ON,OFF,OFF,OFF,OFF,OFF,ON
