longitude,latitude,timestamp,sog,tws,twd,heading,allure,hypernet,net,inline,ctd_keel,ctd_profile,ctd_intercomp
9.404851666666667,41.212041666666664,2026-05-09T07:12:40Z,0.0,4.3,102.5,243.7,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
9.404818333333333,41.212039999999995,2026-05-09T07:23:54Z,0.1,5.9,118.5,243.3,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
9.405126666666666,41.210715,2026-05-09T07:27:17Z,2.3,8.8,99.7,144.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.406861666666666,41.210028333333334,2026-05-09T07:28:57Z,3.6,7.2,117.6,85.7,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.408988333333333,41.210335,2026-05-09T07:30:31Z,3.9,7.2,114.6,79.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.411173333333332,41.21068166666667,2026-05-09T07:31:58Z,5.0,6.8,116.2,76.9,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.413324999999999,41.21065,2026-05-09T07:33:14Z,4.7,6.3,110.8,109.9,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.415331666666667,41.20997666666667,2026-05-09T07:34:33Z,4.4,8.8,107.0,100.9,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.417394999999999,41.20937666666667,2026-05-09T07:36:10Z,4.6,6.7,106.4,105.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.419426666666668,41.20874666666667,2026-05-09T07:37:26Z,4.9,6.0,108.4,106.2,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.421573333333333,41.20833833333333,2026-05-09T07:38:41Z,4.9,5.6,110.6,111.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.42288,41.20703833333334,2026-05-09T07:39:53Z,5.0,6.0,98.5,150.7,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.423781666666667,41.20553499999999,2026-05-09T07:41:04Z,4.9,7.6,82.8,156.2,close reach,OFF,OFF,OFF,OFF,OFF,OFF
9.424101666666667,41.20388666666666,2026-05-09T07:42:14Z,5.3,7.0,75.5,167.4,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
9.424446666666666,41.20225833333334,2026-05-09T07:43:22Z,5.3,7.6,81.3,163.6,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
9.424731666666666,41.20060166666667,2026-05-09T07:44:30Z,5.5,7.5,80.6,168.7,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
9.425229999999999,41.19898333333334,2026-05-09T07:45:33Z,4.8,9.1,84.5,168.4,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
9.425548333333333,41.19734833333334,2026-05-09T07:47:18Z,2.9,10.3,60.8,164.7,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
9.425881666666667,41.19571333333333,2026-05-09T07:49:26Z,2.3,7.2,65.1,169.1,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
9.425518333333335,41.19410333333334,2026-05-09T07:52:00Z,1.9,5.9,66.1,174.8,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
9.425583333333332,41.192449999999994,2026-05-09T07:54:49Z,2.3,7.1,88.5,181.8,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
9.424946666666667,41.19086333333333,2026-05-09T07:57:08Z,2.9,8.6,82.8,204.7,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
9.423630000000001,41.18954166666667,2026-05-09T08:00:04Z,1.7,7.0,125.2,202.9,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
9.422341666666666,41.18819499999999,2026-05-09T08:02:22Z,2.9,7.3,112.5,209.3,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
9.420575000000001,41.18721666666667,2026-05-09T08:04:44Z,2.8,7.5,107.6,228.1,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
9.418616666666667,41.186458333333334,2026-05-09T08:07:02Z,2.7,7.9,111.6,227.8,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
9.416596666666667,41.18579666666666,2026-05-09T08:09:12Z,2.8,8.9,113.4,237.7,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
9.414475000000001,41.18534666666666,2026-05-09T08:11:16Z,3.1,8.6,117.4,247.2,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
9.41234,41.18499833333333,2026-05-09T08:13:09Z,3.2,9.5,109.1,248.9,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
9.410155,41.18470000000001,2026-05-09T08:15:01Z,3.6,10.0,106.0,253.3,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
9.408021666666667,41.18492666666666,2026-05-09T08:16:47Z,3.5,9.9,104.2,294.6,run,OFF,OFF,OFF,OFF,OFF,OFF
9.406245,41.18579833333333,2026-05-09T08:18:42Z,2.5,8.8,112.3,341.6,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
9.405788333333334,41.187358333333336,2026-05-09T08:22:51Z,2.4,7.9,111.4,15.6,close reach,OFF,OFF,OFF,OFF,OFF,OFF
9.406406666666667,41.188950000000006,2026-05-09T08:24:50Z,3.0,9.4,115.7,12.2,close reach,OFF,OFF,OFF,OFF,OFF,OFF
9.406875000000001,41.19056833333334,2026-05-09T08:26:41Z,3.2,6.7,127.0,11.8,close reach,OFF,OFF,OFF,OFF,OFF,OFF
9.407308333333333,41.19208333333333,2026-05-09T08:30:45Z,0.4,9.3,137.2,51.4,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
