longitude;latitude;timestamp;sog;tws
8.804520149501661;41.70570662790697;2026-05-05T07:06:55Z;3.905094130675526;3.2070874861572536
8.825926984696316;41.697079160688666;2026-05-05T07:21:59Z;5.149067431850789;5.061406025824964
8.845988001485885;41.69047985141159;2026-05-05T07:33:37Z;5.355720653789005;2.9940564635958395
8.867468023313492;41.68600969246032;2026-05-05T07:44:51Z;5.35625;2.6391369047619047
8.888865242954324;41.681569135082604;2026-05-05T07:56:04Z;5.246209912536443;2.4736151603498544
8.900587666130761;41.67707032422293;2026-05-05T08:07:31Z;1.7900321543408362;3.760932475884245
