longitude,latitude,timestamp,sog,tws,twd,heading,allure,hypernet,net,inline,ctd_keel,ctd_profile,ctd_intercomp,station_hyp
2.773565,39.841121666666666,2026-07-21T06:08:19Z,0.5,7.2,303.5,283.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2.773106666666667,39.841405,2026-07-21T06:19:21Z,0.4,7.2,143.2,50.6,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2.771561666666667,39.842236666666665,2026-07-21T06:21:32Z,3.8,6.7,112.8,291.2,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2.7697066666666665,39.84306333333333,2026-07-21T06:23:07Z,3.7,2.3,358.4,307.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2.768575,39.84395166666666,2026-07-21T06:24:45Z,3.8,4.8,15.1,272.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2.766493333333333,39.84435,2026-07-21T06:26:14Z,4.4,8.2,14.8,281.8,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2.764326666666667,39.84451166666667,2026-07-21T06:27:28Z,5.3,11.1,27.3,277.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2.762175,39.84466,2026-07-21T06:28:27Z,6.1,13.8,21.3,262.4,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2.7601483333333334,39.84414833333334,2026-07-21T06:29:36Z,4.5,12.2,27.0,243.1,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2.7581683333333338,39.843489999999996,2026-07-21T06:31:05Z,3.8,10.0,34.2,245.1,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2.756095,39.843068333333335,2026-07-21T06:32:52Z,3.5,9.3,27.0,264.1,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2.7539816666666668,39.84276833333333,2026-07-21T06:34:17Z,4.9,11.3,25.7,246.1,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2.7520249999999997,39.84205833333333,2026-07-21T06:35:44Z,3.9,10.9,36.7,247.7,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2.750046666666667,39.841375,2026-07-21T06:37:29Z,3.1,9.7,46.4,252.9,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2.7478933333333337,39.841226666666664,2026-07-21T06:39:15Z,3.5,10.6,48.1,260.1,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2.74577,39.84099333333334,2026-07-21T06:40:50Z,3.8,10.0,39.0,257.6,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2.743635,39.84074,2026-07-21T06:42:22Z,4.0,11.6,51.2,266.2,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
