longitude,latitude,timestamp,sog,tws,twd,heading,allure,hypernet,net,inline,ctd_keel,ctd_profile,ctd_intercomp
9.657763333333332,40.85957333333333,2026-06-19T09:18:01Z,0.1,11.6,73.2,54.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.658161666666667,40.859645,2026-06-19T09:29:40Z,2.2,10.5,68.5,46.8,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.659989999999999,40.860458333333334,2026-06-19T09:32:26Z,2.1,10.0,75.8,57.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.660838333333334,40.86191833333333,2026-06-19T09:34:40Z,3.3,8.8,79.1,15.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.661368333333334,40.86353999999999,2026-06-19T09:36:13Z,4.4,8.2,84.2,16.7,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.661861666666665,40.865156666666664,2026-06-19T09:37:30Z,4.8,8.8,86.7,14.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.662376666666667,40.86676333333333,2026-06-19T09:38:44Z,4.6,8.3,89.0,15.4,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.662933333333333,40.86837166666667,2026-06-19T09:40:00Z,4.4,8.1,93.5,15.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.663285,40.87002666666667,2026-06-19T09:41:16Z,4.4,6.9,87.4,10.9,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.663655,40.87165666666667,2026-06-19T09:42:35Z,4.8,8.3,101.0,7.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.664271666666668,40.873255,2026-06-19T09:43:59Z,4.4,8.2,105.4,18.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.664816666666667,40.87486333333333,2026-06-19T09:45:25Z,4.0,7.3,103.5,13.9,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.665308333333334,40.876475,2026-06-19T09:47:03Z,3.0,8.0,115.5,2.5,close reach,OFF,OFF,OFF,OFF,OFF,OFF
9.665541666666666,40.878130000000006,2026-06-19T09:49:01Z,3.9,8.6,119.3,8.9,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.665891666666665,40.879758333333335,2026-06-19T09:50:25Z,5.1,7.9,108.9,0.9,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.665863333333334,40.881425,2026-06-19T09:51:44Z,4.4,9.2,111.2,356.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.66583,40.88308333333334,2026-06-19T09:53:04Z,4.5,9.7,116.4,358.0,close reach,OFF,OFF,OFF,OFF,OFF,OFF
9.665690000000001,40.884753333333336,2026-06-19T09:54:29Z,4.3,9.2,109.6,352.3,close reach,OFF,OFF,OFF,OFF,OFF,OFF
9.66556,40.886403333333334,2026-06-19T09:55:58Z,4.0,9.6,119.6,0.2,close reach,OFF,OFF,OFF,OFF,OFF,OFF
9.665471666666667,40.888063333333335,2026-06-19T09:57:28Z,4.0,10.4,117.9,358.0,close reach,OFF,OFF,OFF,OFF,OFF,OFF
9.66526,40.88970833333334,2026-06-19T09:58:56Z,4.0,9.5,108.6,354.5,close reach,OFF,OFF,OFF,OFF,OFF,OFF
9.665041666666667,40.891376666666666,2026-06-19T10:00:32Z,3.4,4.3,78.1,354.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.664908333333333,40.89302166666666,2026-06-19T10:02:52Z,2.1,3.3,75.0,355.8,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.664633333333335,40.89465833333334,2026-06-19T10:05:46Z,1.3,3.2,100.7,347.6,close reach,OFF,OFF,OFF,OFF,OFF,OFF
9.664053333333333,40.89625,2026-06-19T10:09:25Z,1.7,3.3,47.9,339.9,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.663318333333333,40.89779333333333,2026-06-19T10:12:29Z,2.1,3.5,52.7,356.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.662293333333334,40.899195,2026-06-19T10:15:34Z,2.0,3.3,13.8,339.9,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.661033333333334,40.90054666666666,2026-06-19T10:18:25Z,2.1,4.4,27.1,332.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.65985,40.90193,2026-06-19T10:20:49Z,3.0,5.0,33.3,333.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.658626666666667,40.90329833333333,2026-06-19T10:22:50Z,3.0,5.5,35.6,331.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.657348333333335,40.904628333333335,2026-06-19T10:24:50Z,2.8,5.0,38.5,343.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.656396666666666,40.90610166666667,2026-06-19T10:27:00Z,1.8,5.0,31.9,356.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.655173333333332,40.907468333333334,2026-06-19T10:29:02Z,3.3,5.4,37.4,337.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.654131666666666,40.908926666666666,2026-06-19T10:31:00Z,3.4,5.4,35.3,324.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.652899999999999,40.91027666666666,2026-06-19T10:32:48Z,3.2,4.6,39.3,332.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.652251666666666,40.911838333333336,2026-06-19T10:34:52Z,2.2,4.1,42.0,347.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.651925,40.91324833333333,2026-06-19T10:38:08Z,1.2,4.9,33.8,84.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.653933333333333,40.91343833333334,2026-06-19T10:42:01Z,4.1,3.4,32.0,24.9,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.65463,40.91499666666667,2026-06-19T10:43:29Z,3.4,4.3,75.8,17.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.655441666666666,40.91656,2026-06-19T10:44:43Z,5.3,2.9,79.4,32.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.65647,40.918011666666665,2026-06-19T10:45:50Z,5.7,3.6,80.1,19.7,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.657366666666666,40.91949666666667,2026-06-19T10:46:57Z,5.2,3.8,73.7,18.9,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.657891666666666,40.92111,2026-06-19T10:48:04Z,5.5,3.1,68.3,15.7,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.658633333333334,40.922668333333334,2026-06-19T10:49:12Z,5.2,4.6,88.5,19.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.659368333333333,40.924234999999996,2026-06-19T10:50:21Z,5.4,4.9,72.4,20.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.660026666666665,40.92581666666667,2026-06-19T10:51:30Z,5.2,3.8,92.7,13.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.660683333333333,40.92742,2026-06-19T10:52:39Z,6.1,6.6,77.9,21.4,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.661219999999998,40.929015,2026-06-19T10:53:55Z,3.4,7.1,92.2,13.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.661701666666666,40.930618333333335,2026-06-19T10:55:38Z,3.6,5.9,93.4,10.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.661821666666667,40.932275,2026-06-19T10:57:40Z,3.1,6.4,87.1,4.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.66172,40.933931666666666,2026-06-19T10:59:34Z,3.5,8.0,89.0,356.9,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.662265,40.93552666666667,2026-06-19T11:00:56Z,5.2,11.2,99.3,20.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.66308,40.93707333333334,2026-06-19T11:02:13Z,4.9,10.4,102.8,28.8,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.663846666666666,40.938628333333334,2026-06-19T11:03:23Z,5.7,8.6,91.2,23.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.664355,40.940225000000005,2026-06-19T11:04:46Z,3.7,9.0,85.5,15.4,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.664415,40.94188833333333,2026-06-19T11:06:05Z,5.1,8.5,78.4,2.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.664515,40.94352833333333,2026-06-19T11:07:18Z,4.0,6.6,65.3,21.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.664351666666667,40.94517,2026-06-19T11:08:38Z,6.0,12.3,83.5,5.2,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.664365,40.946823333333334,2026-06-19T11:09:43Z,5.8,10.1,88.8,4.4,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.664466666666668,40.948483333333336,2026-06-19T11:10:45Z,6.1,11.4,88.2,10.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
