longitude,latitude,timestamp,sog,tws,twd,heading,allure,hypernet,net,inline,ctd_keel,ctd_profile,ctd_intercomp,station_hyp
8.211511666666667,40.596241666666664,2026-07-08T11:44:03Z,0.4,9.1,240.2,44.7,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.210995,40.59697666666667,2026-07-08T11:51:14Z,2.5,11.8,231.5,309.8,close reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.209290000000001,40.59797833333334,2026-07-08T11:53:23Z,2.6,12.5,221.1,277.0,close reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.207551666666665,40.597300000000004,2026-07-08T11:56:26Z,2.4,12.7,212.1,241.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.205396666666667,40.597096666666665,2026-07-08T11:58:27Z,2.5,12.8,210.7,256.4,close reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.203223333333334,40.59695,2026-07-08T12:00:33Z,4.5,14.4,216.4,255.2,close reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.201051666666666,40.59686,2026-07-08T12:01:41Z,6.0,16.1,217.5,258.5,close reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.198836666666667,40.59676833333333,2026-07-08T12:02:44Z,6.0,16.9,217.1,259.0,close reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.196658333333334,40.59659,2026-07-08T12:03:45Z,5.9,13.8,218.4,264.3,close reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.194496666666668,40.59663166666667,2026-07-08T12:04:48Z,5.6,14.3,217.8,257.2,close reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.192308333333333,40.59657666666667,2026-07-08T12:05:53Z,5.7,14.5,220.6,264.8,close reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.190156666666667,40.59665,2026-07-08T12:07:00Z,5.2,16.3,234.9,279.0,close reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.188016666666666,40.59703666666667,2026-07-08T12:08:02Z,5.8,17.8,233.0,269.4,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.186833333333334,40.59650166666667,2026-07-08T12:09:17Z,4.5,14.2,204.7,167.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.187438333333334,40.594903333333335,2026-07-08T12:10:30Z,5.5,15.4,224.9,170.4,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.188025000000001,40.593311666666665,2026-07-08T12:11:42Z,5.7,14.6,221.6,166.1,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.188443333333334,40.591681666666666,2026-07-08T12:12:46Z,4.2,15.3,209.0,170.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.189333333333334,40.59015333333333,2026-07-08T12:13:59Z,5.7,16.5,201.4,166.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.190325,40.58869666666667,2026-07-08T12:15:10Z,5.1,16.2,194.1,158.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.191271666666667,40.587205000000004,2026-07-08T12:16:20Z,4.8,16.3,200.9,166.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.192155000000001,40.585683333333336,2026-07-08T12:17:32Z,5.2,16.1,194.2,154.8,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.193075,40.58416666666667,2026-07-08T12:18:40Z,5.5,15.7,196.6,160.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.193876666666666,40.582633333333334,2026-07-08T12:19:47Z,5.1,15.0,200.8,162.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.194773333333334,40.58112166666667,2026-07-08T12:20:55Z,5.3,15.1,200.6,159.7,close reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.195361666666667,40.57964666666667,2026-07-08T12:22:07Z,2.7,12.9,219.4,245.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.193166666666666,40.579535,2026-07-08T12:23:35Z,5.4,14.1,220.0,259.9,close reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.191006666666668,40.57939666666667,2026-07-08T12:24:46Z,4.5,13.9,214.2,252.8,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.188825000000001,40.579278333333335,2026-07-08T12:26:06Z,4.7,12.8,223.7,265.3,close reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.186645,40.579211666666666,2026-07-08T12:27:18Z,5.4,13.0,218.0,266.8,close reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
