longitude,latitude,timestamp,sog,tws,twd,heading,allure,hypernet,net,inline,ctd_keel,ctd_profile,ctd_intercomp,station_hyp
-14.361888333333331,28.05061166666667,2026-09-03T08:57:51Z,0.1,7.3,105.8,206.4,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.361861666666668,28.049696666666666,2026-09-03T09:02:47Z,2.7,4.1,91.9,278.5,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.363714999999997,28.049960000000002,2026-09-03T09:04:21Z,4.6,4.4,106.2,288.5,close reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.365556666666665,28.049958333333333,2026-09-03T09:05:38Z,5.2,4.3,115.8,253.0,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.367214999999998,28.049211666666665,2026-09-03T09:06:50Z,5.2,3.6,98.9,238.3,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.368799999999998,28.048319999999997,2026-09-03T09:08:01Z,5.1,3.5,100.3,239.0,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.368443333333335,28.047603333333335,2026-09-03T09:09:27Z,3.3,6.2,89.9,96.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.367379999999999,28.047271666666667,2026-09-03T09:11:15Z,3.8,4.7,103.3,278.9,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.369261666666667,28.047469999999997,2026-09-03T09:12:32Z,4.8,8.8,99.6,269.2,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.371105,28.047293333333332,2026-09-03T09:13:45Z,4.9,8.9,105.6,272.7,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.372964999999999,28.04706666666667,2026-09-03T09:15:00Z,4.7,9.1,104.8,256.0,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.374725000000002,28.046488333333333,2026-09-03T09:16:13Z,5.1,4.9,122.9,257.2,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.376535,28.046045000000003,2026-09-03T09:17:27Z,5.0,7.6,116.0,265.6,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.37832,28.045640000000002,2026-09-03T09:18:40Z,5.4,6.9,115.7,256.5,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.380033333333332,28.044966666666664,2026-09-03T09:19:51Z,4.9,7.3,118.4,243.1,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.381730000000001,28.044275000000003,2026-09-03T09:21:02Z,5.2,7.9,124.7,261.9,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.383575,28.043921666666666,2026-09-03T09:22:14Z,5.3,9.6,122.8,264.2,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.385388333333333,28.043609999999997,2026-09-03T09:23:47Z,4.1,10.4,123.8,263.6,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.387251666666668,28.043358333333337,2026-09-03T09:25:26Z,3.4,11.4,131.6,264.4,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.389080000000002,28.043029999999998,2026-09-03T09:27:00Z,3.7,9.5,121.1,260.8,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.390931666666665,28.042796666666664,2026-09-03T09:28:37Z,3.4,9.5,134.5,275.8,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.392816666666667,28.042716666666667,2026-09-03T09:30:22Z,3.6,9.9,128.4,270.0,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.394680000000001,28.04255,2026-09-03T09:32:07Z,3.4,9.4,122.8,265.7,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.396555000000001,28.042401666666667,2026-09-03T09:33:56Z,3.1,9.1,131.9,277.3,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.398418333333332,28.042368333333336,2026-09-03T09:35:53Z,2.8,8.9,126.8,278.1,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.400274999999999,28.04227166666667,2026-09-03T09:38:00Z,2.6,8.3,122.9,274.1,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.402140000000001,28.042156666666664,2026-09-03T09:40:19Z,2.4,8.2,136.7,271.6,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.404,28.04203,2026-09-03T09:42:33Z,2.3,8.0,136.0,268.1,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.405858333333333,28.04195333333333,2026-09-03T09:45:04Z,2.0,7.0,133.9,270.9,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.4077,28.042035000000002,2026-09-03T09:48:22Z,2.7,5.8,127.4,283.8,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.4095,28.04252,2026-09-03T09:50:00Z,3.7,5.4,139.5,282.0,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.41126,28.043051666666663,2026-09-03T09:51:30Z,4.0,3.8,151.4,287.9,close reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.413031666666665,28.04358,2026-09-03T09:52:57Z,5.1,6.0,148.7,292.6,close reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.414841666666666,28.043924999999998,2026-09-03T09:54:12Z,4.7,4.0,143.7,270.7,close reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.416725000000001,28.043870000000002,2026-09-03T09:55:29Z,4.3,2.5,117.0,296.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.418529999999999,28.044336666666663,2026-09-03T09:56:47Z,5.0,2.2,138.1,286.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.420321666666666,28.044808333333336,2026-09-03T09:58:05Z,4.9,2.1,128.9,288.7,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.422083333333335,28.045371666666664,2026-09-03T09:59:21Z,4.8,3.4,147.8,286.4,close reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.423933333333332,28.045548333333333,2026-09-03T10:00:37Z,4.8,3.4,140.7,278.9,close reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.425821666666666,28.04569333333333,2026-09-03T10:01:53Z,5.2,4.9,155.5,279.6,close reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.427685,28.045865000000003,2026-09-03T10:03:07Z,4.7,2.6,148.2,279.2,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.429568333333334,28.046043333333333,2026-09-03T10:04:23Z,4.6,3.3,149.7,276.0,close reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.431418333333333,28.046245,2026-09-03T10:05:39Z,4.7,1.2,142.3,279.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.433309999999999,28.046356666666664,2026-09-03T10:06:56Z,4.7,1.9,146.9,279.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.435173333333333,28.046595000000003,2026-09-03T10:08:14Z,4.9,4.6,154.2,278.1,close reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.437028333333334,28.046736666666668,2026-09-03T10:09:30Z,5.0,1.5,147.4,276.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.438909999999998,28.046929999999996,2026-09-03T10:10:47Z,5.7,2.4,159.1,274.9,close reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.440763333333333,28.047095,2026-09-03T10:12:02Z,4.8,0.8,83.3,277.7,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.442639999999999,28.047295000000002,2026-09-03T10:13:18Z,5.2,3.6,149.2,280.5,close reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.444506666666665,28.047495000000005,2026-09-03T10:14:33Z,4.7,4.3,48.2,278.9,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.446378333333334,28.047648333333335,2026-09-03T10:15:47Z,4.6,2.0,124.3,277.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.448248333333334,28.047856666666668,2026-09-03T10:17:01Z,4.7,8.5,48.3,282.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.450105,28.048038333333338,2026-09-03T10:18:13Z,4.7,11.2,53.3,281.1,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.451975000000001,28.04825333333333,2026-09-03T10:19:56Z,3.3,11.3,33.1,276.8,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.453846666666667,28.04837166666667,2026-09-03T10:21:44Z,4.6,10.7,30.6,281.7,close reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.455718333333333,28.04846166666667,2026-09-03T10:23:13Z,4.1,7.1,39.9,272.8,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.457569999999999,28.04865666666667,2026-09-03T10:24:36Z,5.7,16.3,23.7,276.7,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-14.459460000000002,28.048841666666664,2026-09-03T10:25:37Z,6.1,17.1,32.3,279.6,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
