longitude,latitude,timestamp,sog,tws,twd,heading,allure,hypernet,net,inline,ctd_keel,ctd_profile,ctd_intercomp
12.09532,37.970913333333336,2026-05-20T05:02:08Z,3.7,6.9,321.0,43.7,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
12.096966666666667,37.97196333333333,2026-05-20T05:03:42Z,3.8,5.6,318.7,44.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
12.098583333333332,37.97301166666667,2026-05-20T05:05:20Z,3.2,6.7,293.4,41.8,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
12.100345,37.973835,2026-05-20T05:06:59Z,3.2,7.5,304.8,81.2,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
12.102406666666665,37.974045000000004,2026-05-20T05:09:04Z,2.3,7.2,293.8,67.0,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
12.10432,37.974664999999995,2026-05-20T05:11:15Z,3.3,7.6,302.1,59.6,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
12.106228333333336,37.97532,2026-05-20T05:13:09Z,2.9,6.4,299.4,59.4,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
12.108136666666667,37.97597333333333,2026-05-20T05:15:11Z,2.9,9.2,309.8,61.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
12.110061666666665,37.976605,2026-05-20T05:17:22Z,2.5,6.4,309.8,61.5,close reach,OFF,OFF,OFF,OFF,OFF,OFF
12.111975,37.977246666666666,2026-05-20T05:19:24Z,3.5,5.2,295.3,58.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
12.113898333333335,37.977866666666664,2026-05-20T05:21:31Z,2.6,6.2,310.1,58.9,close reach,OFF,OFF,OFF,OFF,OFF,OFF
12.115910000000001,37.977864999999994,2026-05-20T05:24:06Z,2.5,7.5,322.0,80.1,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
12.117935,37.97812166666667,2026-05-20T05:26:41Z,2.2,5.4,298.2,66.6,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
12.119925,37.97846166666667,2026-05-20T05:29:17Z,2.0,6.5,304.5,68.8,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
12.121909999999998,37.97880833333333,2026-05-20T05:31:54Z,2.9,6.8,302.4,64.8,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
12.12393,37.979103333333335,2026-05-20T05:34:11Z,2.4,6.7,298.9,70.3,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
12.125975000000002,37.97936166666667,2026-05-20T05:36:23Z,2.6,7.6,331.7,71.8,close reach,OFF,OFF,OFF,OFF,OFF,OFF
12.128021666666665,37.979616666666665,2026-05-20T05:38:26Z,3.1,7.0,335.4,69.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
12.130065000000002,37.97987333333333,2026-05-20T05:40:26Z,3.6,4.7,323.7,67.9,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
12.132129999999998,37.97998666666667,2026-05-20T05:42:24Z,3.1,3.6,344.6,83.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
12.134198333333332,37.97982833333333,2026-05-20T05:44:25Z,2.5,5.0,331.5,86.4,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
12.136275000000001,37.979704999999996,2026-05-20T05:46:22Z,3.5,7.2,339.4,84.1,close reach,OFF,OFF,OFF,OFF,OFF,OFF
12.138336666666666,37.979585,2026-05-20T05:48:17Z,2.7,5.8,323.6,82.7,close reach,OFF,OFF,OFF,OFF,OFF,OFF
12.1404,37.97944,2026-05-20T05:50:13Z,3.0,5.2,12.2,85.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
12.14248833333333,37.97932333333333,2026-05-20T05:52:14Z,3.0,5.7,326.7,83.8,close reach,OFF,OFF,OFF,OFF,OFF,OFF
12.144535,37.979195,2026-05-20T05:54:15Z,3.5,6.5,327.7,84.5,close reach,OFF,OFF,OFF,OFF,OFF,OFF
12.14659666666667,37.97902166666667,2026-05-20T05:56:24Z,2.7,7.3,351.4,85.4,close reach,OFF,OFF,OFF,OFF,OFF,OFF
12.148665000000001,37.97880333333333,2026-05-20T05:58:39Z,3.1,4.9,334.0,85.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
12.150706666666668,37.978565,2026-05-20T06:00:57Z,2.0,4.4,2.6,83.9,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
12.152736666666666,37.97830833333333,2026-05-20T06:03:18Z,2.1,3.9,348.8,84.2,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
12.154763333333335,37.97805833333334,2026-05-20T06:05:43Z,2.3,5.0,338.7,83.9,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
12.156793333333333,37.97779833333333,2026-05-20T06:08:11Z,2.0,4.1,335.4,86.7,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
12.15883,37.97754,2026-05-20T06:10:45Z,2.5,3.7,347.7,82.9,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
12.160855,37.97727,2026-05-20T06:13:14Z,2.4,6.9,342.5,86.0,close reach,OFF,OFF,OFF,OFF,OFF,OFF
12.162870000000002,37.97698833333333,2026-05-20T06:15:50Z,1.7,1.9,36.9,88.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
12.164865,37.97667333333333,2026-05-20T06:18:35Z,1.8,4.0,352.2,83.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
12.166866666666666,37.976371666666665,2026-05-20T06:21:25Z,1.4,4.1,347.2,82.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
12.168826666666666,37.97598666666667,2026-05-20T06:24:32Z,2.2,5.9,5.3,80.4,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
12.170838333333332,37.975633333333334,2026-05-20T06:27:12Z,2.0,3.6,18.0,86.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
12.17283,37.975204999999995,2026-05-20T06:29:51Z,3.0,6.6,343.9,82.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
12.174828333333334,37.97486333333333,2026-05-20T06:32:22Z,2.1,6.5,353.5,79.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
