longitude,latitude,timestamp,sog,tws,twd,heading,allure,hypernet,net,inline,ctd_keel,ctd_profile,ctd_intercomp,station_hyp
-0.9785616666666667,37.596779999999995,2026-07-28T10:43:06Z,0.1,8.4,62.6,177.6,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-0.9776666666666666,37.59641,2026-07-28T10:48:04Z,3.6,9.8,21.6,146.5,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-0.9781783333333334,37.59515333333333,2026-07-28T10:49:29Z,4.2,9.2,26.0,242.1,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-0.9800016666666667,37.59435666666666,2026-07-28T10:50:56Z,4.0,12.8,24.6,230.2,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-0.9815433333333333,37.59321833333333,2026-07-28T10:52:18Z,4.6,12.6,56.5,227.0,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-0.9831383333333333,37.59217,2026-07-28T10:53:38Z,4.6,10.4,50.4,218.7,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-0.9843033333333333,37.59081166666667,2026-07-28T10:55:01Z,4.1,13.0,60.1,200.7,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-0.9846266666666667,37.5892,2026-07-28T10:56:25Z,4.2,12.1,53.1,169.9,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-0.98414,37.58759333333333,2026-07-28T10:57:50Z,4.1,9.4,18.8,162.5,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-0.9834533333333333,37.586025,2026-07-28T10:59:18Z,3.9,11.5,56.1,155.7,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-0.9827433333333333,37.584465,2026-07-28T11:00:50Z,4.1,10.2,57.3,152.0,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-0.9825966666666667,37.58284166666667,2026-07-28T11:02:19Z,4.5,12.4,45.5,198.0,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-0.983095,37.58125,2026-07-28T11:03:38Z,4.4,12.3,43.4,177.3,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-0.982745,37.58016166666666,2026-07-28T11:05:14Z,1.9,11.0,33.8,17.4,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-0.9828583333333333,37.580765,2026-07-28T11:08:09Z,4.1,13.4,39.5,243.6,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-0.9833016666666666,37.579343333333334,2026-07-28T11:09:25Z,4.8,14.5,38.4,163.6,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-0.9831283333333333,37.5777,2026-07-28T11:10:38Z,4.5,13.6,33.6,176.9,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-0.9830983333333333,37.57604666666667,2026-07-28T11:11:52Z,5.7,15.1,26.5,177.4,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-0.983005,37.574396666666665,2026-07-28T11:13:00Z,4.8,14.6,19.6,177.2,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-0.9828600000000001,37.572741666666666,2026-07-28T11:14:09Z,5.6,16.4,24.4,169.7,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-0.982645,37.571085000000004,2026-07-28T11:15:11Z,5.8,11.5,21.5,177.2,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-0.98234,37.569449999999996,2026-07-28T11:16:17Z,5.9,12.3,51.3,154.8,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-0.98263,37.56785333333333,2026-07-28T11:17:20Z,5.8,12.3,66.7,188.0,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-0.9833383333333334,37.56628666666666,2026-07-28T11:18:33Z,4.6,12.0,49.2,204.4,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-0.9833649999999999,37.564706666666666,2026-07-28T11:19:55Z,3.6,10.5,40.5,178.2,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-0.983525,37.56306666666667,2026-07-28T11:21:26Z,4.0,13.3,51.6,173.3,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-0.98446,37.561636666666665,2026-07-28T11:22:45Z,4.2,14.1,49.2,206.8,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-0.9852283333333334,37.560095000000004,2026-07-28T11:24:03Z,4.7,12.3,39.6,196.0,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-0.9859333333333333,37.558551666666666,2026-07-28T11:25:33Z,3.8,11.3,59.9,186.3,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-0.9872716666666667,37.557325,2026-07-28T11:27:11Z,3.4,10.9,65.5,227.4,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-0.9888833333333333,37.55629166666667,2026-07-28T11:28:37Z,5.1,13.1,95.9,238.5,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-0.99066,37.55544,2026-07-28T11:29:50Z,6.1,13.5,78.2,218.8,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-0.9920816666666668,37.55425833333334,2026-07-28T11:30:58Z,5.0,14.6,106.5,232.9,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-0.9936533333333333,37.553178333333335,2026-07-28T11:32:02Z,5.2,17.5,100.6,232.4,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-0.9953666666666667,37.55220666666666,2026-07-28T11:33:10Z,4.9,13.7,88.4,224.3,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-0.99683,37.55106,2026-07-28T11:34:16Z,5.5,13.7,76.0,207.8,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-0.9981833333333333,37.549785,2026-07-28T11:35:24Z,6.0,15.3,86.4,223.0,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-0.9998516666666667,37.54880333333333,2026-07-28T11:36:31Z,5.0,15.7,89.2,223.7,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-1.0013366666666668,37.54765333333333,2026-07-28T11:37:39Z,6.9,16.6,90.2,217.3,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-1.00301,37.54667833333333,2026-07-28T11:38:40Z,5.6,15.6,97.0,233.8,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-1.00471,37.54574,2026-07-28T11:39:41Z,5.8,16.4,104.6,231.3,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-1.0064883333333334,37.544895,2026-07-28T11:40:40Z,6.0,16.0,102.7,243.4,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-1.0083583333333332,37.544133333333335,2026-07-28T11:41:50Z,5.1,12.6,85.1,223.2,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-1.0100083333333332,37.54316666666667,2026-07-28T11:42:52Z,6.4,15.1,99.0,231.3,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-1.0117366666666667,37.54221833333334,2026-07-28T11:43:55Z,6.1,14.5,84.7,232.5,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-1.0134133333333333,37.541248333333336,2026-07-28T11:45:00Z,5.8,12.2,88.3,224.7,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-1.0151766666666666,37.54037166666667,2026-07-28T11:46:11Z,5.6,12.3,88.6,234.3,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-1.0168883333333334,37.53941333333333,2026-07-28T11:47:15Z,5.7,17.1,104.1,231.6,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-1.0185766666666667,37.538466666666665,2026-07-28T11:48:14Z,6.1,17.4,100.8,231.2,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-1.0203583333333335,37.537578333333336,2026-07-28T11:49:13Z,6.5,17.2,102.0,236.9,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-1.0221583333333333,37.53675,2026-07-28T11:50:14Z,6.5,12.6,81.3,234.0,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-1.023885,37.535833333333336,2026-07-28T11:51:15Z,5.3,14.9,98.4,235.0,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-1.0255699999999999,37.53484666666667,2026-07-28T11:52:17Z,6.4,18.1,100.2,229.5,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-1.0269616666666666,37.53365833333333,2026-07-28T11:53:11Z,7.7,18.9,97.9,243.6,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-1.0286183333333334,37.53272333333334,2026-07-28T11:54:17Z,4.3,16.9,90.4,215.6,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-1.0301133333333332,37.53158666666666,2026-07-28T11:55:33Z,4.7,18.4,91.5,215.0,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-1.0311100000000002,37.53013833333333,2026-07-28T11:56:42Z,6.1,16.6,88.0,211.9,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-1.032335,37.528821666666666,2026-07-28T11:57:37Z,6.8,16.0,92.5,204.2,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-1.0336233333333333,37.527609999999996,2026-07-28T11:58:36Z,6.5,16.4,78.8,238.4,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
