longitude,latitude,timestamp,sog,tws,twd,heading,allure,hypernet,net,inline,ctd_keel,ctd_profile,ctd_intercomp,station_hyp
-16.500023333333335,28.074826666666663,2026-09-20T07:15:58Z,0.4,5.8,346.2,352.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-16.499626666666664,28.07487666666667,2026-09-20T07:25:01Z,3.3,9.0,342.6,192.1,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-16.50023333333333,28.073306666666667,2026-09-20T07:26:30Z,4.3,9.6,346.9,209.3,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-16.501168333333332,28.071871666666667,2026-09-20T07:27:57Z,4.2,6.7,334.1,211.7,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-16.502029999999998,28.070388333333334,2026-09-20T07:29:26Z,4.2,8.9,334.1,209.0,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-16.502761666666668,28.068873333333332,2026-09-20T07:30:55Z,3.9,8.2,342.4,202.1,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-16.5032,28.067261666666663,2026-09-20T07:32:22Z,4.5,8.5,351.8,195.1,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-16.503721666666667,28.065655,2026-09-20T07:33:33Z,4.8,7.2,360.0,201.7,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-16.504271666666668,28.064063333333333,2026-09-20T07:34:44Z,5.1,6.3,340.7,199.6,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-16.50475833333333,28.062464999999996,2026-09-20T07:35:55Z,5.0,8.4,343.5,199.1,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-16.50513,28.06084333333333,2026-09-20T07:37:05Z,4.9,8.6,348.5,198.3,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-16.50568666666667,28.059266666666666,2026-09-20T07:38:17Z,4.8,11.0,357.5,207.7,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-16.506421666666665,28.057765000000003,2026-09-20T07:39:26Z,5.2,4.2,347.3,213.8,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-16.507345,28.056316666666664,2026-09-20T07:40:38Z,5.1,7.2,349.7,213.5,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-16.508258333333334,28.054865000000003,2026-09-20T07:41:49Z,5.1,8.4,350.1,211.6,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-16.50911166666667,28.05339333333333,2026-09-20T07:42:59Z,5.7,8.5,344.0,216.1,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-16.510033333333336,28.051951666666664,2026-09-20T07:44:00Z,6.1,11.8,353.6,213.5,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-16.51098,28.050503333333335,2026-09-20T07:44:57Z,6.3,9.3,349.8,217.8,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-16.511875,28.049063333333333,2026-09-20T07:45:49Z,6.6,13.3,346.6,212.0,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-16.512811666666668,28.047608333333333,2026-09-20T07:46:46Z,5.9,12.8,21.0,208.2,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-16.513716666666667,28.046168333333338,2026-09-20T07:47:51Z,5.3,9.6,7.4,215.5,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-16.514631666666666,28.04472333333333,2026-09-20T07:48:55Z,5.7,13.6,12.2,214.3,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-16.515075000000003,28.04521333333333,2026-09-20T07:50:26Z,3.0,8.8,26.1,6.4,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-16.51542,28.045458333333332,2026-09-20T07:52:21Z,4.8,11.3,3.2,209.2,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-16.516471666666668,28.04410833333333,2026-09-20T07:53:40Z,5.3,11.2,22.3,226.4,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-16.517651666666666,28.042833333333338,2026-09-20T07:54:49Z,5.2,9.9,12.1,226.9,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-16.518861666666666,28.041553333333333,2026-09-20T07:56:04Z,5.1,7.6,4.5,222.8,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-16.520081666666666,28.040298333333332,2026-09-20T07:57:09Z,5.5,8.9,5.4,225.4,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-16.521285,28.039018333333335,2026-09-20T07:58:16Z,5.1,9.0,350.6,221.6,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-16.522496666666665,28.037779999999998,2026-09-20T07:59:19Z,5.5,10.5,13.7,221.1,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-16.523736666666665,28.036520000000003,2026-09-20T08:00:25Z,5.5,9.8,1.4,222.8,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-16.524931666666664,28.03525833333333,2026-09-20T08:01:30Z,5.0,9.3,12.5,224.2,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-16.526165,28.033990000000003,2026-09-20T08:02:39Z,4.7,7.1,20.2,223.5,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-16.527353333333334,28.03269833333333,2026-09-20T08:03:49Z,4.1,8.1,356.4,227.0,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-16.528551666666665,28.03142666666667,2026-09-20T08:04:54Z,5.4,8.6,356.9,222.2,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
