longitude,latitude,timestamp,sog,tws,twd,heading,allure,hypernet,net,inline,ctd_keel,ctd_profile,ctd_intercomp,station_hyp
-13.52831,29.21782,2026-08-20T07:37:51Z,0.3,13.9,23.0,5.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.528331666666668,29.21786833333333,2026-08-20T07:45:57Z,0.4,12.7,30.5,4.7,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.528065,29.21791,2026-08-20T07:50:53Z,4.1,14.9,29.4,174.2,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.527565000000001,29.216315,2026-08-20T07:52:08Z,4.7,12.2,30.7,162.3,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.52678,29.214810000000003,2026-08-20T07:53:23Z,4.5,14.3,31.2,147.3,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.525631666666667,29.213478333333335,2026-08-20T07:54:37Z,5.0,14.3,26.7,139.4,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.524361666666668,29.212266666666665,2026-08-20T07:55:49Z,5.1,10.2,27.7,128.2,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.522681666666665,29.21149833333333,2026-08-20T07:57:06Z,4.8,12.7,13.7,99.4,close reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.520791666666666,29.211598333333335,2026-08-20T07:58:31Z,3.9,11.7,21.7,73.2,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.519000000000002,29.21215666666667,2026-08-20T08:00:06Z,3.6,14.0,32.1,63.7,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.517315,29.212895000000003,2026-08-20T08:01:39Z,4.3,13.9,24.6,57.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.515693333333335,29.213766666666668,2026-08-20T08:03:09Z,4.2,14.0,18.3,59.2,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.514016666666665,29.214496666666665,2026-08-20T08:04:32Z,4.4,13.6,17.9,61.9,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.512375,29.21529666666667,2026-08-20T08:06:01Z,3.5,14.3,29.6,59.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.510715000000001,29.216105000000002,2026-08-20T08:07:26Z,4.3,15.0,9.3,50.9,close-hauled,OFF,OFF,OFF,OFF,OFF,ON,OFF
-13.509091666666666,29.216988333333333,2026-08-20T08:08:46Z,4.9,14.8,5.7,55.9,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.507523333333332,29.217931666666665,2026-08-20T08:10:12Z,4.1,13.2,18.3,51.4,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.50601666666667,29.218923333333336,2026-08-20T08:11:43Z,4.0,15.0,12.1,49.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.504411666666666,29.21981166666667,2026-08-20T08:13:15Z,3.6,15.3,27.2,53.4,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.502933333333333,29.22084166666667,2026-08-20T08:14:47Z,3.4,13.6,22.6,52.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.501426666666669,29.221854999999998,2026-08-20T08:16:22Z,3.9,13.2,30.9,51.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.499956666666666,29.222911666666665,2026-08-20T08:18:05Z,3.3,15.0,20.1,50.9,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.498541666666664,29.224008333333337,2026-08-20T08:19:48Z,3.5,15.3,24.6,48.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.497088333333332,29.225078333333332,2026-08-20T08:21:31Z,3.6,14.7,17.4,48.8,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.495663333333335,29.226159999999997,2026-08-20T08:23:11Z,3.5,13.7,12.8,47.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.49422,29.227236666666666,2026-08-20T08:24:45Z,4.2,13.7,8.8,47.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.492806666666668,29.22835,2026-08-20T08:26:21Z,3.5,13.3,23.6,48.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.491421666666668,29.229463333333335,2026-08-20T08:28:09Z,3.5,12.0,27.6,52.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.490055,29.230595,2026-08-20T08:29:54Z,3.3,10.7,14.2,31.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.48881,29.231848333333332,2026-08-20T08:31:40Z,3.4,11.7,5.5,41.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.487441666666665,29.233008333333334,2026-08-20T08:33:18Z,3.5,11.2,12.7,48.2,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.48609,29.23415166666667,2026-08-20T08:35:09Z,3.4,11.5,19.2,42.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.484828333333333,29.235401666666668,2026-08-20T08:36:49Z,3.4,12.3,7.7,41.4,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.483451666666667,29.236545,2026-08-20T08:38:16Z,3.5,10.0,12.8,46.8,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.482021666666666,29.237430000000003,2026-08-20T08:40:47Z,2.4,9.4,25.8,69.8,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.481613333333334,29.238133333333334,2026-08-20T08:43:14Z,2.4,9.6,19.9,341.8,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.482658333333331,29.2395,2026-08-20T08:45:16Z,2.8,9.6,16.8,339.9,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.483931666666669,29.240690000000004,2026-08-20T08:47:33Z,2.4,11.5,6.0,348.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.482218333333332,29.241203333333335,2026-08-20T08:49:36Z,3.1,11.7,7.8,63.7,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.480438333333332,29.24176,2026-08-20T08:51:09Z,3.3,12.2,17.2,65.2,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.478628333333331,29.24219833333333,2026-08-20T08:53:10Z,2.1,9.3,3.6,51.7,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.479510000000001,29.243035000000003,2026-08-20T08:55:59Z,1.6,8.3,357.5,329.8,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.480805000000002,29.24419833333333,2026-08-20T08:58:07Z,3.1,12.9,18.4,354.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.479103333333335,29.24476666666667,2026-08-20T08:59:39Z,4.1,12.0,16.3,65.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.477308333333333,29.245310000000003,2026-08-20T09:00:57Z,4.9,13.1,5.0,63.8,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.475528333333333,29.24582666666667,2026-08-20T09:02:11Z,3.9,12.3,8.3,55.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.473786666666667,29.246488333333332,2026-08-20T09:03:33Z,5.6,12.0,0.1,61.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.471981666666666,29.24701,2026-08-20T09:04:36Z,6.5,13.1,351.7,78.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.470116666666668,29.247285,2026-08-20T09:05:39Z,5.1,13.5,4.8,88.4,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-13.468241666666666,29.247235,2026-08-20T09:06:55Z,4.9,11.9,4.8,84.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
