longitude,latitude,timestamp,sog,tws,twd,heading,allure,hypernet,net,inline,ctd_keel,ctd_profile,ctd_intercomp
12.325973333333332,37.931445000000004,2026-05-22T06:38:07Z,0.2,8.8,355.8,19.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
12.325956666666665,37.93144333333333,2026-05-22T06:52:21Z,0.1,10.2,352.4,20.8,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
12.325675,37.93179666666666,2026-05-22T07:02:33Z,3.4,7.7,354.6,296.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
12.324276666666666,37.93298333333333,2026-05-22T07:04:11Z,4.3,8.0,346.4,329.2,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
12.323963333333332,37.93452166666667,2026-05-22T07:05:31Z,4.7,7.5,328.8,23.2,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
12.325248333333331,37.93580833333333,2026-05-22T07:06:48Z,4.8,7.3,322.2,18.2,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
12.326373333333333,37.93720166666667,2026-05-22T07:08:05Z,5.2,5.8,343.7,30.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
12.327971666666667,37.93816666666667,2026-05-22T07:09:20Z,5.0,8.9,335.5,37.2,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
12.329386666666668,37.939385,2026-05-22T07:10:35Z,4.3,6.7,344.0,37.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
12.331164999999999,37.940106666666665,2026-05-22T07:11:49Z,5.3,8.8,324.6,70.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
12.331610000000001,37.94127833333334,2026-05-22T07:13:08Z,4.2,5.4,2.8,346.4,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
12.331475000000001,37.942903333333334,2026-05-22T07:14:28Z,4.8,5.5,328.1,316.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
12.3303,37.944235000000006,2026-05-22T07:15:45Z,5.1,6.8,331.7,306.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
12.330396666666665,37.94511333333333,2026-05-22T07:18:47Z,2.2,7.4,341.2,82.7,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
