longitude,latitude,timestamp,sog,tws,twd,heading,allure,hypernet,net,inline,ctd_keel,ctd_profile,ctd_intercomp,station_hyp
3.827,39.9939133333333,2026-07-18T08:16:29Z,2.8,10.9,73.3,296.1,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
3.82488333333333,39.99417,2026-07-18T08:18:06Z,4.1,7.5,89.4,272.7,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
3.822755,39.9941216666667,2026-07-18T08:19:36Z,4.2,7.5,57,260,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
3.82059333333333,39.9939866666667,2026-07-18T08:21:01Z,4.2,10.4,80.6,266.3,run,OFF,OFF,OFF,OFF,OFF,OFF,OFF
3.81844,39.993905,2026-07-18T08:22:25Z,3.8,7.1,78.7,268.5,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
3.81628166666667,39.9938033333333,2026-07-18T08:23:52Z,4.3,7.5,75.3,265.4,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
3.81409833333333,39.9937683333333,2026-07-18T08:25:21Z,4.3,9.1,85.2,264.7,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
3.811935,39.9937283333333,2026-07-18T08:26:31Z,5.2,7.7,69.8,267.7,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
3.80979166666667,39.9936266666667,2026-07-18T08:27:42Z,5.4,7.5,90.2,268,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
3.807595,39.9935933333333,2026-07-18T08:28:52Z,5.3,8.2,83.5,265.5,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
3.80545,39.9934966666667,2026-07-18T08:29:59Z,5.1,10,93,264.9,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
3.80328333333333,39.9934683333333,2026-07-18T08:31:07Z,5.3,8.6,87.2,267.8,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
3.8011,39.993465,2026-07-18T08:32:15Z,5.1,6.2,92.7,266.4,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
3.79892833333333,39.9934333333333,2026-07-18T08:33:23Z,5.3,8.3,94.1,265.2,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
3.79677166666667,39.9933366666667,2026-07-18T08:34:30Z,5.3,8.5,95.2,264.6,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
3.79461833333333,39.9933416666667,2026-07-18T08:35:36Z,5.4,8.1,80,268.4,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
3.792425,39.993305,2026-07-18T08:36:43Z,5.5,7.5,95.3,264,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
3.79027,39.99331,2026-07-18T08:37:48Z,5.7,7.4,78.9,265.7,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
3.78808666666667,39.9933,2026-07-18T08:38:55Z,5.5,7.1,104.3,268.7,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
