longitude,latitude,timestamp,sog,tws,twd,heading,allure,hypernet,net,inline,ctd_keel,ctd_profile,ctd_intercomp
8.873903333333335,41.004814999999994,2026-06-29T09:43:09Z,0.4,5.7,276.5,283.7,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.873828333333334,41.004928333333325,2026-06-29T09:55:47Z,0.7,5.8,273.3,321.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.871848333333332,41.00525833333333,2026-06-29T09:58:09Z,3.8,4.9,289.9,281.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.869776666666667,41.00583333333334,2026-06-29T09:59:42Z,3.4,6.1,293.6,279.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.867748333333333,41.00590666666667,2026-06-29T10:01:16Z,4.0,5.3,292.6,232.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.866251666666667,41.00472499999999,2026-06-29T10:03:15Z,3.3,5.3,294.7,228.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.864595000000001,41.00363000000001,2026-06-29T10:05:03Z,3.1,6.2,303.9,226.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.863028333333334,41.002469999999995,2026-06-29T10:06:42Z,3.4,6.2,288.9,231.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.861455000000001,41.001305,2026-06-29T10:08:13Z,4.2,6.4,304.3,232.7,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.859678333333333,41.000370000000004,2026-06-29T10:09:45Z,3.3,4.2,305.1,245.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.857859999999999,40.999435,2026-06-29T10:11:32Z,3.3,5.2,317.5,238.4,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.855981666666667,40.998556666666666,2026-06-29T10:13:19Z,3.5,5.9,312.1,240.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.85421,40.997611666666664,2026-06-29T10:14:58Z,4.4,6.2,301.5,232.9,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.852398333333333,40.996653333333335,2026-06-29T10:16:28Z,4.3,6.3,305.8,238.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.850518333333333,40.995778333333334,2026-06-29T10:17:56Z,4.2,6.5,301.5,242.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.848731666666668,40.99481333333333,2026-06-29T10:19:23Z,4.0,6.2,304.2,238.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.84686,40.99393833333333,2026-06-29T10:20:49Z,4.3,7.5,301.4,237.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.845065,40.99299166666666,2026-06-29T10:22:06Z,4.3,7.0,302.6,241.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.843231666666666,40.992066666666666,2026-06-29T10:23:32Z,4.1,6.9,299.8,238.4,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.841478333333333,40.99106,2026-06-29T10:24:55Z,4.3,7.1,303.4,236.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.839751666666666,40.990033333333336,2026-06-29T10:26:19Z,4.1,8.5,312.7,231.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.837978333333332,40.98908166666667,2026-06-29T10:27:39Z,3.9,6.5,303.6,240.4,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.836233333333332,40.988056666666665,2026-06-29T10:29:02Z,4.3,6.7,301.6,235.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.834475,40.98705833333334,2026-06-29T10:30:29Z,4.6,7.2,298.0,229.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.832815,40.98596,2026-06-29T10:31:59Z,4.0,6.8,306.2,236.2,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.831056666666665,40.98498166666666,2026-06-29T10:33:28Z,4.3,6.2,305.7,236.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.829315000000001,40.98396666666667,2026-06-29T10:34:57Z,4.4,7.7,306.1,232.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.827546666666667,40.982976666666666,2026-06-29T10:36:20Z,4.1,6.2,299.1,241.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.825664999999999,40.98211,2026-06-29T10:37:47Z,3.8,6.8,304.1,243.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.823803333333332,40.98120666666667,2026-06-29T10:39:13Z,4.7,7.8,305.6,239.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.821928333333334,40.98034,2026-06-29T10:40:37Z,4.2,6.3,303.5,237.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.820071666666667,40.979475,2026-06-29T10:42:06Z,3.7,6.5,310.7,242.2,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.81817,40.978629999999995,2026-06-29T10:43:41Z,4.1,6.7,304.4,236.8,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.816315,40.97772333333333,2026-06-29T10:45:18Z,3.7,5.7,306.8,242.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.814455,40.97685666666666,2026-06-29T10:46:55Z,4.1,7.3,309.5,238.2,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.812536666666666,40.976058333333334,2026-06-29T10:48:28Z,3.9,6.8,309.0,237.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.810561666666667,40.975318333333334,2026-06-29T10:50:01Z,4.1,8.0,313.6,243.7,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
