longitude,latitude,timestamp,sog,tws,twd,heading,allure,hypernet,net,inline,ctd_keel,ctd_profile,ctd_intercomp
9.119114999999999,41.146103333333336,2026-06-25T07:45:29Z,0.2,2.5,353.6,286.3,close reach,OFF,OFF,OFF,OFF,OFF,OFF
9.119463333333334,41.14632333333334,2026-06-25T08:01:48Z,2.2,3.4,323.9,345.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.117398333333334,41.146595,2026-06-25T08:03:17Z,5.2,2.3,337.6,274.4,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.115215000000001,41.146568333333335,2026-06-25T08:04:26Z,5.2,1.7,347.3,259.4,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.113011666666667,41.14642666666667,2026-06-25T08:05:36Z,5.1,0.9,21.6,261.8,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.110825,41.146155,2026-06-25T08:06:45Z,5.2,0.9,15.0,259.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.108658333333333,41.145945,2026-06-25T08:07:53Z,5.2,0.3,137.1,258.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.106455,41.14568666666667,2026-06-25T08:09:02Z,5.5,0.3,94.9,257.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.104281666666667,41.145509999999994,2026-06-25T08:10:09Z,5.5,0.5,55.7,262.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.102055,41.14535833333333,2026-06-25T08:11:18Z,5.3,0.9,54.1,258.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.099851666666666,41.145315,2026-06-25T08:12:26Z,5.1,0.8,107.5,264.4,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.097658333333333,41.14529000000001,2026-06-25T08:13:36Z,5.1,0.7,99.1,268.4,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.095456666666667,41.14535833333333,2026-06-25T08:14:45Z,5.1,0.6,52.9,266.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.093246666666666,41.145509999999994,2026-06-25T08:15:54Z,5.4,1.7,22.7,272.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
