longitude,latitude,timestamp,sog,tws,twd,heading,allure,hypernet,net,inline,ctd_keel,ctd_profile,ctd_intercomp
9.754248333333333,40.612966666666665,2026-05-14T03:59:35Z,0.1,11.0,267.4,317.7,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.754236666666666,40.61298333333333,2026-05-14T04:12:22Z,0.1,6.8,272.8,318.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.754188333333333,40.61296166666667,2026-05-14T04:26:29Z,0.0,10.0,283.0,351.0,close reach,OFF,OFF,OFF,OFF,OFF,OFF
9.754330000000001,40.612370000000006,2026-05-14T04:31:48Z,4.4,9.4,285.7,152.9,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
9.755208333333334,40.61086,2026-05-14T04:33:03Z,4.9,13.5,271.3,156.1,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
9.755888333333333,40.60928,2026-05-14T04:34:20Z,4.6,15.7,270.7,160.6,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
9.75678,40.60778666666667,2026-05-14T04:36:51Z,1.6,8.3,292.5,163.5,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
9.755975000000001,40.60673833333333,2026-05-14T04:41:29Z,2.4,5.4,293.0,267.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.754031666666666,40.60707166666667,2026-05-14T04:44:30Z,1.2,9.8,282.4,288.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
9.755143333333333,40.60632333333333,2026-05-14T04:46:22Z,5.3,9.6,255.9,112.8,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
9.757,40.605448333333335,2026-05-14T04:47:29Z,4.6,14.6,268.8,122.5,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
9.758718333333332,40.604416666666665,2026-05-14T04:48:46Z,4.2,10.8,279.8,124.2,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
9.760363333333334,40.603320000000004,2026-05-14T04:50:12Z,4.2,11.3,273.6,125.7,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
9.761978333333333,40.602201666666666,2026-05-14T04:51:34Z,4.7,15.5,265.5,128.5,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
9.763486666666667,40.601,2026-05-14T04:52:32Z,7.1,18.6,267.6,134.2,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
