longitude,latitude,timestamp,sog,tws,twd,heading,allure,hypernet,net,inline,ctd_keel,ctd_profile,ctd_intercomp
14.02945,40.760131666666666,2026-06-14T06:43:30Z,0.2,11.6,150.4,128.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.029556666666668,40.75918166666667,2026-06-14T06:50:03Z,2.9,11.1,138.9,163.2,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.03001,40.75761166666667,2026-06-14T06:52:22Z,2.8,11.8,127.6,159.4,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.031013333333332,40.75615333333334,2026-06-14T06:54:53Z,2.6,10.0,142.2,143.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.03211,40.754735,2026-06-14T06:57:36Z,1.9,11.4,138.3,156.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.031640000000001,40.753175000000006,2026-06-14T06:59:28Z,3.0,12.5,141.5,182.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.030825,40.75165833333333,2026-06-14T07:01:23Z,5.6,10.7,149.7,199.5,close reach,OFF,OFF,OFF,OFF,OFF,OFF
14.029843333333334,40.750168333333335,2026-06-14T07:02:28Z,6.2,12.6,149.2,205.4,close reach,OFF,OFF,OFF,OFF,OFF,OFF
14.028726666666667,40.74874166666667,2026-06-14T07:03:27Z,6.1,11.3,144.9,201.8,close reach,OFF,OFF,OFF,OFF,OFF,OFF
14.027680000000002,40.747265,2026-06-14T07:04:26Z,6.2,11.9,144.3,196.6,close reach,OFF,OFF,OFF,OFF,OFF,OFF
14.026738333333332,40.74577,2026-06-14T07:05:27Z,6.6,11.9,152.9,203.9,close reach,OFF,OFF,OFF,OFF,OFF,OFF
14.025666666666666,40.744344999999996,2026-06-14T07:06:23Z,6.1,13.3,136.1,208.5,close reach,OFF,OFF,OFF,OFF,OFF,OFF
14.024541666666668,40.74290666666666,2026-06-14T07:07:19Z,6.8,14.9,148.4,205.7,close reach,OFF,OFF,OFF,OFF,OFF,OFF
14.023329999999998,40.741526666666665,2026-06-14T07:08:12Z,6.4,13.1,134.4,205.5,close reach,OFF,OFF,OFF,OFF,OFF,OFF
14.022089999999999,40.74017666666667,2026-06-14T07:09:04Z,7.2,13.8,128.9,209.0,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
14.020723333333335,40.73886,2026-06-14T07:09:58Z,7.0,12.9,150.9,217.5,close reach,OFF,OFF,OFF,OFF,OFF,OFF
14.019321666666666,40.737626666666664,2026-06-14T07:10:50Z,6.8,12.4,136.3,215.6,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
14.017891666666666,40.736358333333335,2026-06-14T07:11:44Z,6.4,13.4,138.7,211.4,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
14.016631666666667,40.73502,2026-06-14T07:12:38Z,6.5,15.3,123.3,203.9,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
14.015241666666668,40.73372,2026-06-14T07:13:33Z,6.5,12.1,137.1,208.6,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
14.013776666666669,40.73252333333333,2026-06-14T07:14:27Z,6.2,13.9,134.2,232.5,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
14.012278333333333,40.73130833333333,2026-06-14T07:15:24Z,6.8,14.7,136.8,213.5,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
14.010823333333333,40.7301,2026-06-14T07:16:18Z,5.5,14.5,134.7,218.7,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
14.009441666666666,40.72881666666667,2026-06-14T07:17:13Z,6.2,14.2,135.6,217.2,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
14.00806,40.727525,2026-06-14T07:18:09Z,6.4,11.6,145.9,217.3,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
14.006495,40.726366666666664,2026-06-14T07:19:07Z,5.6,12.8,132.8,217.9,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
14.005216666666668,40.72504,2026-06-14T07:20:08Z,6.0,9.9,145.6,209.5,close reach,OFF,OFF,OFF,OFF,OFF,OFF
14.003918333333335,40.72369666666667,2026-06-14T07:21:07Z,6.0,11.5,135.0,210.1,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
14.002846666666668,40.722253333333335,2026-06-14T07:22:04Z,6.2,12.0,123.6,210.9,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
14.001721666666667,40.72084666666667,2026-06-14T07:23:03Z,5.7,12.1,131.2,205.7,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
14.000773333333333,40.719323333333335,2026-06-14T07:24:03Z,5.9,13.8,128.7,202.4,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.999763333333332,40.717863333333334,2026-06-14T07:25:01Z,6.0,10.5,131.2,206.6,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.998748333333333,40.71641833333333,2026-06-14T07:26:03Z,5.3,9.6,142.0,209.0,close reach,OFF,OFF,OFF,OFF,OFF,OFF
13.997468333333332,40.715090000000004,2026-06-14T07:27:09Z,5.2,10.1,157.8,223.9,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.995778333333332,40.71406666666667,2026-06-14T07:28:20Z,5.3,11.1,141.2,240.8,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.993970000000001,40.71311333333333,2026-06-14T07:29:32Z,5.0,10.4,127.4,235.4,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.992106666666666,40.71225833333333,2026-06-14T07:30:51Z,4.4,12.2,125.7,236.1,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.9902,40.711445000000005,2026-06-14T07:32:11Z,4.4,12.5,122.2,238.1,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.988298333333335,40.71064,2026-06-14T07:33:30Z,4.8,8.3,133.2,236.0,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.986273333333335,40.710005,2026-06-14T07:34:54Z,4.5,8.7,145.0,237.0,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.984261666666665,40.709363333333336,2026-06-14T07:36:18Z,4.1,9.0,146.5,237.7,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.982248333333333,40.708745,2026-06-14T07:37:45Z,3.8,8.5,135.7,234.2,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.980445000000001,40.70784166666667,2026-06-14T07:39:35Z,3.1,4.8,165.6,215.4,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
13.979008333333335,40.706673333333335,2026-06-14T07:42:19Z,1.9,5.7,165.1,247.9,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.976954999999998,40.70614666666667,2026-06-14T07:44:32Z,3.4,6.3,141.1,228.6,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.975071666666668,40.705360000000006,2026-06-14T07:46:20Z,3.8,7.3,170.2,228.6,close reach,OFF,OFF,OFF,OFF,OFF,OFF
13.973231666666667,40.704453333333326,2026-06-14T07:47:39Z,4.7,9.9,158.0,229.3,close reach,OFF,OFF,OFF,OFF,OFF,OFF
13.971475000000002,40.70347,2026-06-14T07:48:45Z,5.9,9.6,164.4,235.2,close reach,OFF,OFF,OFF,OFF,OFF,OFF
13.969445,40.70286,2026-06-14T07:49:52Z,5.2,10.1,154.2,227.8,close reach,OFF,OFF,OFF,OFF,OFF,OFF
13.967690000000001,40.70187,2026-06-14T07:50:57Z,5.4,9.4,156.9,218.7,close reach,OFF,OFF,OFF,OFF,OFF,OFF
13.965918333333331,40.700889999999994,2026-06-14T07:52:02Z,5.3,11.4,153.5,230.2,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.964193333333332,40.699895,2026-06-14T07:53:06Z,6.0,12.2,138.5,226.5,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.962324999999998,40.69905666666667,2026-06-14T07:54:14Z,5.8,13.5,145.1,232.7,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.960455000000001,40.698186666666665,2026-06-14T07:55:20Z,5.8,12.8,145.4,240.3,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.958356666666669,40.69781833333333,2026-06-14T07:56:25Z,4.9,14.3,145.8,258.1,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.956166666666665,40.697633333333336,2026-06-14T07:57:41Z,4.7,14.4,147.5,252.4,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.954018333333332,40.697430000000004,2026-06-14T07:58:51Z,4.6,13.1,160.5,257.2,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.951816666666666,40.697253333333336,2026-06-14T08:00:06Z,4.7,11.7,147.2,252.6,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.949653333333334,40.697066666666665,2026-06-14T08:01:19Z,4.6,9.9,135.0,257.6,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.947505000000001,40.69685333333334,2026-06-14T08:02:35Z,4.5,11.8,138.2,257.3,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.945324999999999,40.69670166666666,2026-06-14T08:03:56Z,4.9,11.6,151.6,252.3,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.943143333333333,40.69645666666667,2026-06-14T08:05:09Z,5.5,10.8,152.1,250.2,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.940983333333334,40.69645833333333,2026-06-14T08:06:25Z,4.3,9.3,150.3,258.2,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.938808333333334,40.69643166666666,2026-06-14T08:07:50Z,3.9,10.8,142.9,247.1,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.936688333333333,40.696018333333335,2026-06-14T08:09:13Z,5.0,12.1,133.0,245.4,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.934581666666668,40.69557,2026-06-14T08:10:28Z,4.4,9.8,151.1,247.5,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.93249,40.695115,2026-06-14T08:11:42Z,4.4,11.9,143.4,246.1,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.930356666666666,40.694705,2026-06-14T08:12:59Z,5.2,12.2,131.0,241.6,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.928253333333336,40.694255,2026-06-14T08:14:09Z,4.3,10.0,137.7,251.1,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.926108333333332,40.693873333333336,2026-06-14T08:15:29Z,4.5,11.8,135.7,243.8,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.924000000000001,40.693464999999996,2026-06-14T08:16:46Z,5.0,9.4,149.3,245.4,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.921870000000002,40.693036666666664,2026-06-14T08:18:05Z,4.9,13.3,122.1,246.5,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.919770000000002,40.69258166666667,2026-06-14T08:19:20Z,5.1,11.5,137.4,242.9,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.917688333333334,40.692096666666664,2026-06-14T08:20:30Z,5.8,12.6,142.8,242.1,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.915593333333334,40.69159,2026-06-14T08:21:38Z,5.4,12.5,130.1,247.6,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.913488333333332,40.691165,2026-06-14T08:22:51Z,4.7,12.7,135.6,248.4,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.911385,40.690688333333334,2026-06-14T08:24:03Z,5.1,13.4,126.8,247.1,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.909283333333333,40.69027166666667,2026-06-14T08:25:24Z,3.9,10.9,126.8,245.5,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.907171666666667,40.68982166666667,2026-06-14T08:26:48Z,4.4,10.2,145.6,249.1,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.905075,40.689355,2026-06-14T08:28:07Z,5.0,10.4,137.5,245.9,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.903008333333332,40.68884833333333,2026-06-14T08:29:16Z,4.5,13.0,129.7,261.0,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.900821666666666,40.688808333333334,2026-06-14T08:30:33Z,5.5,12.9,133.0,255.2,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.898656666666666,40.68863833333333,2026-06-14T08:31:44Z,4.4,12.2,127.6,259.1,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.896463333333335,40.68849,2026-06-14T08:33:06Z,5.0,12.9,130.6,257.9,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
13.894296666666666,40.68833333333334,2026-06-14T08:34:28Z,4.0,12.6,114.3,259.8,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
13.892124999999998,40.68819333333333,2026-06-14T08:35:57Z,4.2,12.0,128.9,259.4,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
13.889956666666668,40.68808166666667,2026-06-14T08:37:18Z,4.5,14.2,138.1,257.3,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.887761666666666,40.687905,2026-06-14T08:38:31Z,5.4,13.5,137.9,255.5,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.885596666666666,40.687733333333334,2026-06-14T08:39:42Z,5.0,11.7,130.8,255.2,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.883413333333332,40.68761166666666,2026-06-14T08:41:02Z,4.1,14.6,140.9,256.3,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.88125,40.68746833333333,2026-06-14T08:42:15Z,4.8,12.4,132.3,263.8,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.879064999999999,40.68734333333334,2026-06-14T08:43:25Z,5.3,16.3,136.4,258.4,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.876871666666666,40.687255,2026-06-14T08:44:29Z,4.5,16.6,126.5,259.5,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
13.874701666666665,40.68712166666667,2026-06-14T08:45:36Z,5.4,14.2,143.6,261.0,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.872506666666668,40.68700833333333,2026-06-14T08:46:44Z,4.6,13.6,121.1,260.2,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
13.870341666666665,40.686883333333334,2026-06-14T08:47:58Z,4.8,12.6,145.6,258.7,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.868145,40.686751666666666,2026-06-14T08:49:10Z,5.0,13.9,125.3,259.2,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
13.865980000000002,40.686656666666664,2026-06-14T08:50:26Z,4.3,11.5,128.6,261.4,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.8638,40.68654,2026-06-14T08:51:44Z,4.8,13.9,125.0,261.2,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
13.861613333333333,40.686368333333334,2026-06-14T08:52:53Z,6.0,13.5,139.6,258.3,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.859448333333335,40.686251666666664,2026-06-14T08:54:02Z,5.1,14.1,146.0,262.0,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.857266666666666,40.686135,2026-06-14T08:55:14Z,4.5,12.6,133.7,261.1,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.8551,40.68602666666666,2026-06-14T08:56:33Z,4.7,11.3,127.0,259.8,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.852903333333332,40.68588833333333,2026-06-14T08:57:54Z,4.5,14.9,111.9,259.2,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
13.850738333333334,40.68584,2026-06-14T08:59:19Z,3.3,9.5,130.7,262.7,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
13.848556666666665,40.685714999999995,2026-06-14T09:00:53Z,4.1,9.0,133.8,263.6,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.846385000000001,40.685615,2026-06-14T09:02:26Z,3.8,10.2,137.1,257.2,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.844201666666667,40.685505,2026-06-14T09:03:57Z,3.8,7.8,147.5,262.1,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.842058333333334,40.68548,2026-06-14T09:05:58Z,3.1,8.9,109.0,269.8,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
13.839906666666666,40.685275000000004,2026-06-14T09:07:44Z,4.0,10.7,120.0,259.4,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
13.837756666666667,40.68513333333333,2026-06-14T09:09:18Z,3.9,10.9,113.0,262.2,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
13.835585,40.684976666666664,2026-06-14T09:11:05Z,3.1,8.5,135.0,259.0,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.833433333333335,40.68478,2026-06-14T09:12:57Z,3.8,10.1,114.9,256.5,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
13.831285,40.68454166666667,2026-06-14T09:14:44Z,3.2,10.4,126.6,258.1,broad reach,OFF,OFF,OFF,OFF,OFF,OFF
13.829130000000001,40.684324999999994,2026-06-14T09:16:29Z,4.0,10.7,145.3,260.1,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
13.826968333333332,40.684108333333334,2026-06-14T09:18:26Z,2.9,7.3,123.1,257.6,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
