longitude,latitude,timestamp,sog,tws,twd,heading,allure,hypernet,net,inline,ctd_keel,ctd_profile,ctd_intercomp
14.036423333333335,38.037803333333336,2026-05-30T04:46:39Z,0.4,1.6,131.9,220.0,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
14.036213333333334,38.03788833333333,2026-05-30T04:59:12Z,1.5,0.9,157.2,333.9,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.037511666666667,38.03908666666667,2026-05-30T05:01:15Z,3.4,2.0,126.6,34.7,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.038718333333334,38.04044666666667,2026-05-30T05:02:57Z,3.5,1.8,129.5,27.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.039573333333331,38.041963333333335,2026-05-30T05:04:34Z,3.7,4.0,158.3,29.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.040445,38.04347833333334,2026-05-30T05:06:16Z,3.5,1.9,144.9,28.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.04135,38.04497666666667,2026-05-30T05:08:02Z,3.5,2.4,143.8,29.7,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.042153333333333,38.04649833333334,2026-05-30T05:09:48Z,3.4,2.2,136.7,27.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.043586666666666,38.047691666666665,2026-05-30T05:11:26Z,3.7,2.0,152.3,44.2,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.044791666666667,38.04901666666667,2026-05-30T05:12:55Z,4.0,3.2,155.2,39.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.045893333333334,38.05043333333333,2026-05-30T05:14:08Z,5.4,1.7,157.0,29.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.046926666666666,38.05187,2026-05-30T05:15:17Z,4.9,3.3,157.6,31.9,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.047904999999998,38.053356666666666,2026-05-30T05:16:28Z,5.1,3.1,157.0,27.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.048904999999998,38.05481333333333,2026-05-30T05:17:36Z,5.1,1.8,198.6,31.9,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.049996666666667,38.056243333333335,2026-05-30T05:18:46Z,5.0,2.2,181.7,30.8,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.051186666666668,38.05761333333333,2026-05-30T05:19:55Z,4.9,1.6,196.4,33.8,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.05231,38.05901166666667,2026-05-30T05:21:05Z,5.1,2.5,192.3,29.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.053506666666665,38.060388333333336,2026-05-30T05:22:16Z,5.5,4.5,245.6,35.7,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.054685,38.061771666666665,2026-05-30T05:23:27Z,5.1,2.2,203.3,30.4,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.055843333333334,38.063158333333334,2026-05-30T05:24:37Z,5.3,4.0,191.9,35.9,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.057038333333333,38.064544999999995,2026-05-30T05:25:50Z,4.9,3.5,202.8,33.2,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.058221666666668,38.06591,2026-05-30T05:27:01Z,5.6,3.3,220.8,30.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.059443333333336,38.06727333333333,2026-05-30T05:28:13Z,5.0,4.2,191.9,33.4,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.060589999999998,38.068650000000005,2026-05-30T05:29:24Z,5.1,5.5,245.7,35.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.061743333333334,38.070035,2026-05-30T05:30:36Z,5.3,7.2,225.9,31.9,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.062985,38.071385,2026-05-30T05:31:49Z,5.0,3.1,218.2,32.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.064115,38.07280333333333,2026-05-30T05:33:02Z,4.7,4.0,206.1,33.8,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.065358333333332,38.07413833333333,2026-05-30T05:34:14Z,4.9,4.4,238.3,29.8,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.066533333333332,38.075525,2026-05-30T05:35:27Z,4.9,6.9,244.7,36.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.067698333333333,38.076906666666666,2026-05-30T05:36:40Z,4.9,6.4,249.1,31.7,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.068941666666667,38.078250000000004,2026-05-30T05:37:52Z,4.8,6.6,247.4,32.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.070056666666668,38.07965166666667,2026-05-30T05:39:05Z,4.9,5.9,249.7,33.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.071266666666668,38.08101333333333,2026-05-30T05:40:18Z,5.0,6.3,252.6,31.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.072533333333334,38.082361666666664,2026-05-30T05:41:31Z,4.6,5.9,244.7,34.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.073718333333334,38.08374666666667,2026-05-30T05:42:45Z,4.8,5.1,252.9,35.4,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.074923333333334,38.085103333333336,2026-05-30T05:43:58Z,4.5,8.5,242.3,30.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.076181666666665,38.08643333333334,2026-05-30T05:45:12Z,4.8,3.9,252.4,31.7,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.077359999999999,38.08781666666666,2026-05-30T05:46:26Z,4.6,4.5,253.2,36.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.078560000000001,38.089169999999996,2026-05-30T05:47:40Z,4.8,4.6,255.2,32.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.079810000000002,38.090525,2026-05-30T05:48:54Z,4.9,3.4,255.1,28.2,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.081014999999999,38.09186833333333,2026-05-30T05:50:07Z,4.9,5.5,252.9,32.7,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.082186666666667,38.09327,2026-05-30T05:51:21Z,4.8,2.6,224.3,33.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.083416666666668,38.094611666666665,2026-05-30T05:52:34Z,4.8,6.0,260.8,28.9,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.084608333333332,38.095974999999996,2026-05-30T05:53:48Z,5.2,5.1,260.7,35.2,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.085843333333333,38.09733666666667,2026-05-30T05:55:03Z,4.6,6.3,253.8,29.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.087006666666666,38.09872666666667,2026-05-30T05:56:17Z,5.1,6.6,253.0,34.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
14.08825,38.10007666666667,2026-05-30T05:57:32Z,4.8,5.6,253.6,30.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
