longitude,latitude,timestamp,sog,tws,twd,heading,allure,hypernet,net,inline,ctd_keel,ctd_profile,ctd_intercomp,station_hyp
4.2687116666666665,39.992015,2026-07-16T09:51:07Z,6.0,12.7,158.2,62.2,close reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
4.270536666666667,39.99294333333333,2026-07-16T09:52:06Z,6.1,12.5,159.2,49.4,close reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
4.272035,39.994103333333335,2026-07-16T09:53:05Z,5.5,11.0,156.4,35.3,close reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
4.273068333333333,39.99554833333333,2026-07-16T09:54:14Z,4.6,11.8,155.9,16.7,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
4.273721666666666,39.99711833333333,2026-07-16T09:55:33Z,4.7,13.8,159.1,15.4,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
4.2743899999999995,39.99869666666667,2026-07-16T09:56:46Z,5.0,14.7,150.1,9.7,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
4.274953333333333,40.000301666666665,2026-07-16T09:58:01Z,4.7,15.1,156.6,8.0,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
4.275548333333333,40.0019,2026-07-16T09:59:16Z,4.9,14.6,156.7,7.5,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
4.276126666666667,40.003478333333334,2026-07-16T10:00:29Z,5.0,14.0,153.8,9.9,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
4.276746666666667,40.005071666666666,2026-07-16T10:01:46Z,4.7,14.5,151.3,8.3,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
4.277283333333333,40.00668666666666,2026-07-16T10:03:05Z,3.9,13.1,151.3,8.5,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
4.277869999999999,40.008275000000005,2026-07-16T10:04:21Z,5.1,15.2,169.3,12.3,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
4.278443333333333,40.00988666666667,2026-07-16T10:05:32Z,4.4,16.0,163.7,7.7,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
4.2790083333333335,40.011485,2026-07-16T10:06:43Z,5.3,15.1,162.0,34.8,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
4.278126666666666,40.01235,2026-07-16T10:07:54Z,5.6,13.9,157.1,287.5,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
4.276301666666667,40.013270000000006,2026-07-16T10:09:10Z,4.2,15.3,152.3,300.1,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
