longitude,latitude,timestamp,sog,tws,twd,heading,allure,hypernet,net,inline,ctd_keel,ctd_profile,ctd_intercomp,station_hyp
8.226094999999999,40.97971,2026-07-04T07:45:55Z,0.1,4.9,302.0,283.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.225566666666667,40.98078833333333,2026-07-04T07:53:03Z,3.3,7.6,312.0,345.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.225076666666666,40.98238833333333,2026-07-04T07:54:44Z,3.7,8.5,281.7,276.2,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.223125000000001,40.983125,2026-07-04T07:56:26Z,3.7,8.3,290.0,295.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.221266666666667,40.98399,2026-07-04T07:58:03Z,3.8,8.3,288.3,299.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.219451666666666,40.98491333333333,2026-07-04T07:59:43Z,3.6,8.2,292.0,297.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.217375,40.98476333333333,2026-07-04T08:01:43Z,3.1,7.7,265.6,244.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.215336666666667,40.98419666666667,2026-07-04T08:03:40Z,2.8,8.1,264.7,244.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.213271666666666,40.983619999999995,2026-07-04T08:05:23Z,3.6,8.1,254.5,246.9,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.211168333333335,40.98317,2026-07-04T08:06:43Z,4.6,10.9,265.8,251.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.209013333333333,40.98285833333333,2026-07-04T08:07:57Z,5.0,10.0,267.8,246.2,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.206881666666668,40.982515,2026-07-04T08:09:15Z,4.6,11.0,280.5,251.7,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.204711666666666,40.98239,2026-07-04T08:10:32Z,3.7,10.0,259.1,245.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.202701666666666,40.98177666666666,2026-07-04T08:11:48Z,5.7,13.7,298.2,244.4,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.20068,40.981175,2026-07-04T08:13:02Z,4.5,13.1,280.6,256.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.198536666666666,40.980914999999996,2026-07-04T08:14:17Z,4.8,11.5,274.7,268.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.196328333333334,40.980824999999996,2026-07-04T08:15:34Z,4.4,14.1,261.4,258.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.194161666666668,40.98063,2026-07-04T08:16:53Z,4.0,11.8,277.2,280.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.192118333333333,40.98108333333333,2026-07-04T08:18:16Z,4.7,11.4,264.7,245.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.190256666666667,40.980245,2026-07-04T08:19:27Z,5.0,11.3,263.4,230.9,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.188471666666667,40.97931666666667,2026-07-04T08:20:35Z,5.6,10.8,267.2,230.9,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.186995,40.978098333333335,2026-07-04T08:22:00Z,3.8,10.0,257.1,216.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.185721666666666,40.97676,2026-07-04T08:23:24Z,4.3,9.9,274.4,217.9,close reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.184446666666666,40.975413333333336,2026-07-04T08:24:53Z,4.9,9.2,259.7,213.7,close reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.183159999999999,40.974090000000004,2026-07-04T08:26:05Z,5.7,11.2,279.9,212.0,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.181933333333335,40.97271666666666,2026-07-04T08:27:15Z,5.6,11.0,278.5,211.6,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.180876666666668,40.971284999999995,2026-07-04T08:28:28Z,4.4,10.7,260.0,203.4,close reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.179935,40.969786666666664,2026-07-04T08:29:42Z,5.3,11.7,262.5,223.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.178545000000002,40.96852333333333,2026-07-04T08:30:51Z,5.4,12.0,270.3,218.1,close reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.177103333333333,40.96727666666666,2026-07-04T08:31:56Z,5.6,12.8,260.9,226.7,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.175614999999999,40.96606166666666,2026-07-04T08:33:05Z,5.9,11.0,257.4,215.7,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.174365,40.96469833333333,2026-07-04T08:34:07Z,5.4,11.7,277.0,216.9,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.172906666666668,40.963449999999995,2026-07-04T08:35:10Z,5.5,12.2,277.4,220.5,close reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.171731666666666,40.96206333333334,2026-07-04T08:36:13Z,5.7,9.2,270.7,205.9,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.170525,40.96070333333333,2026-07-04T08:37:18Z,5.6,12.4,275.4,209.1,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.16958,40.959221666666664,2026-07-04T08:38:26Z,5.0,11.5,268.5,205.1,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.168466666666665,40.95780333333333,2026-07-04T08:39:35Z,5.4,12.5,287.9,223.6,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.167323333333334,40.95641833333333,2026-07-04T08:40:40Z,5.0,10.0,272.7,190.9,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.166478333333334,40.95489833333333,2026-07-04T08:41:50Z,4.5,13.0,272.9,205.9,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.165528333333333,40.95343333333334,2026-07-04T08:42:55Z,5.5,10.8,274.1,201.4,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.164691666666666,40.95189666666667,2026-07-04T08:44:08Z,5.8,11.1,268.2,205.4,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.163968333333335,40.950335,2026-07-04T08:45:20Z,4.7,9.8,285.2,198.1,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.163144999999998,40.948805,2026-07-04T08:46:38Z,4.2,11.5,277.6,199.6,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.162261666666666,40.947298333333336,2026-07-04T08:47:51Z,5.6,11.7,259.9,207.9,close reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.161498333333332,40.94575333333333,2026-07-04T08:49:00Z,3.9,10.0,272.7,198.2,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.160798333333334,40.944195,2026-07-04T08:50:20Z,4.2,9.8,270.0,191.5,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.159923333333333,40.94268666666667,2026-07-04T08:51:41Z,5.4,9.7,268.9,200.9,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.159373333333333,40.94108666666667,2026-07-04T08:53:00Z,4.1,10.2,258.8,188.3,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.158931666666666,40.939475,2026-07-04T08:54:16Z,4.6,8.8,270.8,191.0,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.158479999999999,40.937865,2026-07-04T08:55:32Z,5.0,9.0,275.1,195.8,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.15795,40.936251666666664,2026-07-04T08:56:45Z,4.9,11.2,272.5,191.2,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.157396666666667,40.934643333333334,2026-07-04T08:57:54Z,5.4,10.3,262.9,189.3,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.156863333333332,40.93305833333333,2026-07-04T08:59:02Z,4.8,10.9,261.6,191.5,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.156345,40.931450000000005,2026-07-04T09:00:08Z,4.9,10.1,264.5,192.4,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.155853333333333,40.92982166666666,2026-07-04T09:01:18Z,4.8,9.8,248.1,188.7,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.15539,40.92821,2026-07-04T09:02:31Z,4.7,8.6,266.7,190.4,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.15494,40.92660166666667,2026-07-04T09:03:45Z,4.5,9.3,275.5,193.5,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.154453333333333,40.924976666666666,2026-07-04T09:05:04Z,5.0,11.1,262.2,190.3,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.153955,40.92338333333333,2026-07-04T09:06:15Z,4.7,9.1,276.8,188.5,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.153495,40.92175333333333,2026-07-04T09:07:28Z,5.2,6.5,276.9,189.8,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.153048333333334,40.92013833333333,2026-07-04T09:08:44Z,5.0,8.1,263.2,191.1,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.15255,40.918528333333335,2026-07-04T09:09:56Z,5.0,9.5,272.9,190.6,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.152056666666665,40.91692833333333,2026-07-04T09:11:06Z,5.0,7.3,265.3,191.5,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.151549999999999,40.9153,2026-07-04T09:12:18Z,4.9,9.6,263.9,193.9,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.151051666666666,40.913695,2026-07-04T09:13:27Z,5.3,8.9,273.7,191.4,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.150525,40.912074999999994,2026-07-04T09:14:37Z,5.1,10.0,262.7,192.0,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.150043333333334,40.910465,2026-07-04T09:15:46Z,5.0,10.8,267.4,193.1,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.149560000000001,40.908865,2026-07-04T09:16:55Z,5.6,9.7,264.9,196.2,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.149158333333332,40.90723833333333,2026-07-04T09:18:09Z,5.0,8.5,265.2,189.8,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.148716666666667,40.90566,2026-07-04T09:19:22Z,5.1,8.7,274.4,190.1,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.148285,40.90402166666667,2026-07-04T09:20:34Z,4.8,7.9,289.7,187.3,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.147868333333333,40.90240333333334,2026-07-04T09:21:47Z,5.2,7.6,254.0,190.6,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.147496666666665,40.90078333333334,2026-07-04T09:22:56Z,5.3,9.8,284.6,191.3,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.147096666666666,40.899145,2026-07-04T09:24:08Z,5.1,10.6,272.9,187.6,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.146691666666667,40.897513333333336,2026-07-04T09:25:21Z,4.8,9.7,277.6,187.9,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.146296666666666,40.89590166666667,2026-07-04T09:26:35Z,4.7,10.3,272.4,191.7,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.145891666666667,40.894268333333336,2026-07-04T09:27:53Z,4.8,8.0,281.7,186.5,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.145553333333334,40.892646666666664,2026-07-04T09:29:16Z,4.7,8.5,283.0,193.8,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.145154999999999,40.89101166666667,2026-07-04T09:30:40Z,4.0,10.4,289.0,190.9,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.144728333333335,40.889405000000004,2026-07-04T09:31:56Z,4.8,8.0,286.3,187.7,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.144335000000002,40.88778333333333,2026-07-04T09:33:12Z,4.3,7.3,283.1,184.7,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.14391,40.886160000000004,2026-07-04T09:34:37Z,4.7,8.0,284.8,188.1,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.143531666666666,40.88452666666667,2026-07-04T09:36:03Z,4.0,7.0,281.0,190.3,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.143128333333333,40.882915000000004,2026-07-04T09:37:23Z,4.9,7.6,288.8,193.4,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.142745,40.881285000000005,2026-07-04T09:38:42Z,4.3,7.3,288.4,187.9,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.142348333333333,40.87965666666666,2026-07-04T09:40:11Z,4.6,7.9,288.5,191.7,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.141985,40.87803833333333,2026-07-04T09:41:39Z,4.7,8.4,281.3,191.1,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.141551666666667,40.876414999999994,2026-07-04T09:43:00Z,4.2,9.0,290.5,188.1,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.141156666666665,40.87479166666667,2026-07-04T09:44:27Z,4.1,10.3,290.8,188.2,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.140738333333333,40.87316666666666,2026-07-04T09:45:49Z,4.0,9.8,282.2,189.1,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.140288333333332,40.871545,2026-07-04T09:47:08Z,4.5,8.1,279.3,188.7,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.139903333333333,40.869931666666666,2026-07-04T09:48:30Z,4.8,11.3,289.4,190.1,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.139533333333333,40.868309999999994,2026-07-04T09:49:50Z,3.9,10.1,248.2,190.4,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.139138333333333,40.86667166666667,2026-07-04T09:51:09Z,4.1,8.3,278.1,184.0,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.138746666666666,40.865064999999994,2026-07-04T09:52:29Z,4.3,9.6,279.4,190.1,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.13835,40.863436666666665,2026-07-04T09:53:44Z,4.8,10.4,282.6,187.6,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.137968333333333,40.86181333333333,2026-07-04T09:55:05Z,4.1,6.5,283.9,192.4,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.137576666666666,40.860195,2026-07-04T09:56:30Z,4.9,8.8,295.0,192.0,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.137228333333333,40.858560000000004,2026-07-04T09:57:56Z,4.4,8.5,281.5,192.7,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.136921666666666,40.856928333333336,2026-07-04T09:59:31Z,3.7,8.8,302.4,191.2,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.136563333333333,40.85531,2026-07-04T10:01:08Z,4.2,8.8,301.7,190.3,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.13626,40.85366666666666,2026-07-04T10:02:49Z,4.2,6.9,302.7,191.5,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.135918333333333,40.85204833333333,2026-07-04T10:04:35Z,3.2,8.8,291.3,187.4,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.135593333333333,40.85042166666666,2026-07-04T10:06:11Z,3.2,7.7,283.7,192.6,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.135321666666666,40.84879,2026-07-04T10:07:53Z,3.6,12.1,281.4,190.3,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.134998333333334,40.847161666666665,2026-07-04T10:09:36Z,3.3,7.8,307.3,188.3,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.134698333333334,40.84553166666667,2026-07-04T10:11:22Z,3.8,8.6,288.3,191.1,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.134411666666667,40.84390333333333,2026-07-04T10:13:04Z,3.2,9.5,292.7,191.7,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.134070000000001,40.84226833333333,2026-07-04T10:14:45Z,3.8,7.7,306.5,187.9,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.133793333333333,40.84063333333334,2026-07-04T10:16:27Z,3.5,9.9,294.2,187.2,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,OFF
8.133481666666666,40.83899666666667,2026-07-04T10:18:08Z,3.6,10.1,303.5,191.8,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,ON
8.133198333333333,40.837365,2026-07-04T10:19:48Z,3.1,7.1,299.0,190.2,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,ON
8.132933333333334,40.83573333333333,2026-07-04T10:21:43Z,3.0,9.2,288.2,190.6,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,ON
8.132566666666666,40.83412833333333,2026-07-04T10:23:56Z,3.0,7.0,297.1,202.9,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,ON
8.131865,40.832559999999994,2026-07-04T10:25:33Z,3.9,6.6,285.1,201.6,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,ON
8.131205,40.830995,2026-07-04T10:27:23Z,3.2,8.9,298.6,201.9,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,ON
8.130551666666666,40.82941833333334,2026-07-04T10:29:10Z,3.5,8.2,283.4,202.1,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,ON
8.129953333333333,40.827848333333336,2026-07-04T10:30:52Z,3.9,8.9,288.5,201.0,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,ON
8.129363333333334,40.826258333333335,2026-07-04T10:32:39Z,3.1,6.1,298.0,199.8,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,ON
8.128855,40.824661666666664,2026-07-04T10:34:37Z,3.0,7.4,296.3,200.5,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,ON
8.128285,40.82307,2026-07-04T10:36:33Z,3.2,8.0,295.1,201.3,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,ON
8.127768333333334,40.82147833333333,2026-07-04T10:38:32Z,2.7,7.3,299.9,199.0,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,ON
8.127236666666667,40.819896666666665,2026-07-04T10:40:36Z,3.3,7.1,324.9,197.1,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,ON
8.12678,40.81829666666667,2026-07-04T10:42:45Z,2.6,6.5,308.7,200.2,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,ON
8.126231666666666,40.81670666666666,2026-07-04T10:44:52Z,2.7,8.4,291.4,202.7,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,ON
8.125570000000002,40.815129999999996,2026-07-04T10:46:29Z,4.2,9.7,280.9,197.7,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,ON
8.124923333333333,40.81357,2026-07-04T10:47:49Z,4.2,9.1,280.4,201.2,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,ON
8.12425,40.811998333333335,2026-07-04T10:49:10Z,4.7,7.4,270.2,201.0,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,ON
8.123545,40.81043,2026-07-04T10:50:33Z,4.2,10.2,277.0,200.3,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,ON
8.122858333333333,40.80885166666667,2026-07-04T10:51:53Z,4.8,8.4,286.9,201.2,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,ON
8.122148333333334,40.807296666666666,2026-07-04T10:53:10Z,4.7,11.2,285.3,201.9,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,ON
8.121413333333333,40.80574333333333,2026-07-04T10:54:25Z,4.6,9.3,270.0,201.0,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,ON
8.12071,40.80417333333333,2026-07-04T10:55:43Z,4.4,8.5,268.5,200.2,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,ON
8.119971666666666,40.80260833333333,2026-07-04T10:56:59Z,4.8,7.7,273.5,197.9,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,ON
8.11928,40.80106166666667,2026-07-04T10:58:12Z,4.7,7.0,289.2,199.5,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,ON
8.118591666666667,40.799485,2026-07-04T10:59:30Z,4.8,9.6,283.8,197.5,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,ON
8.117788333333333,40.79794833333334,2026-07-04T11:00:46Z,5.3,8.1,274.7,201.2,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,ON
8.117011666666667,40.79639833333333,2026-07-04T11:02:01Z,5.2,7.3,277.6,199.1,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,ON
8.116275,40.794848333333334,2026-07-04T11:03:14Z,4.8,9.0,270.6,200.3,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,ON
8.115498333333333,40.79329666666667,2026-07-04T11:04:30Z,4.8,10.1,269.8,198.1,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,ON
8.114735,40.79175166666666,2026-07-04T11:05:44Z,5.6,9.0,288.4,203.0,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,ON
8.113983333333334,40.790195000000004,2026-07-04T11:06:59Z,4.6,8.9,278.0,192.7,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,ON
8.11344,40.78859166666667,2026-07-04T11:08:19Z,4.9,9.8,278.9,191.1,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,ON
8.112955,40.786995000000005,2026-07-04T11:09:46Z,4.1,9.4,283.2,195.1,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,ON
8.112431666666668,40.78537166666667,2026-07-04T11:11:16Z,3.6,9.4,278.6,191.9,beam reach,OFF,OFF,OFF,OFF,OFF,OFF,ON
8.11191,40.78377666666667,2026-07-04T11:12:42Z,4.0,9.5,287.4,194.0,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,ON
8.111381666666666,40.78216166666667,2026-07-04T11:14:00Z,3.9,9.0,358.3,191.2,run,OFF,OFF,OFF,OFF,OFF,OFF,ON
8.110848333333333,40.78055666666667,2026-07-04T11:15:19Z,4.5,6.4,263.6,198.7,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,ON
8.110346666666667,40.778958333333335,2026-07-04T11:16:36Z,4.5,8.5,283.7,192.3,broad reach,OFF,OFF,OFF,OFF,OFF,OFF,ON
