longitude,latitude,timestamp,sog,tws,twd,heading,allure,hypernet,net,inline,ctd_keel,ctd_profile,ctd_intercomp
8.900395,41.676565,2026-05-06T05:00:12Z,0.1,0.2,271.7,80.5,run,OFF,OFF,OFF,OFF,OFF,OFF
8.900556666666667,41.676636666666674,2026-05-06T05:11:38Z,1.5,1.3,202.2,7.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.901423333333334,41.67787333333334,2026-05-06T05:13:31Z,3.8,0.4,170.1,329.9,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.900066666666667,41.679201666666664,2026-05-06T05:14:47Z,4.9,0.8,74.4,308.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.898056666666667,41.67973666666667,2026-05-06T05:16:04Z,4.4,0.8,321.8,263.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.895853333333333,41.679903333333336,2026-05-06T05:17:24Z,4.8,3.9,15.3,255.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.893705,41.67951,2026-05-06T05:18:45Z,4.9,0.3,167.4,264.9,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.891628333333333,41.679011666666675,2026-05-06T05:20:05Z,4.5,3.1,129.2,239.6,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
8.889591666666666,41.67830166666666,2026-05-06T05:21:28Z,4.6,2.6,145.7,234.8,beam reach,OFF,OFF,OFF,OFF,OFF,OFF
8.887646666666665,41.677523333333326,2026-05-06T05:22:49Z,4.5,4.7,231.6,235.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.885661666666666,41.67677666666667,2026-05-06T05:24:12Z,4.4,4.3,213.6,237.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.883696666666667,41.67598833333333,2026-05-06T05:25:37Z,3.9,6.4,203.2,239.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.881728333333333,41.675216666666664,2026-05-06T05:27:02Z,4.7,4.0,231.4,234.8,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.879756666666667,41.674445,2026-05-06T05:28:26Z,4.1,4.1,239.4,235.9,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.877816666666666,41.673626666666664,2026-05-06T05:29:49Z,4.2,4.7,228.0,238.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.875853333333334,41.67286333333333,2026-05-06T05:31:14Z,4.5,3.6,237.9,234.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.873880000000002,41.672085,2026-05-06T05:32:40Z,4.0,5.3,207.0,238.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.871929999999999,41.67127000000001,2026-05-06T05:34:04Z,4.6,4.2,247.3,239.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.869968333333333,41.67047666666667,2026-05-06T05:35:28Z,4.9,6.3,222.8,239.8,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.868006666666668,41.66970166666667,2026-05-06T05:36:52Z,3.7,15.4,8.3,234.2,run,OFF,OFF,OFF,OFF,OFF,OFF
8.866028333333333,41.66893666666667,2026-05-06T05:38:17Z,3.7,6.6,232.7,234.7,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.864088333333333,41.66815166666667,2026-05-06T05:39:41Z,4.6,5.8,239.8,235.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.862098333333334,41.66738999999999,2026-05-06T05:41:05Z,3.7,7.0,239.9,239.4,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.86016,41.666605,2026-05-06T05:42:32Z,4.0,4.8,230.1,239.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.858173333333333,41.66583000000001,2026-05-06T05:43:56Z,3.9,6.2,230.2,240.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.856208333333333,41.665053333333326,2026-05-06T05:45:20Z,3.3,7.4,230.0,241.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.85424,41.664298333333335,2026-05-06T05:46:49Z,4.2,7.2,226.4,239.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.852266666666667,41.663531666666664,2026-05-06T05:48:13Z,4.0,6.1,218.8,236.4,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.850281666666666,41.662774999999996,2026-05-06T05:49:38Z,4.4,6.5,239.1,234.2,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.848305,41.66200333333333,2026-05-06T05:51:02Z,4.5,5.9,222.9,236.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.846336666666668,41.661244999999994,2026-05-06T05:52:27Z,4.5,4.8,205.2,238.9,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.844349999999999,41.66047333333333,2026-05-06T05:53:53Z,4.9,5.6,225.7,239.8,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.842396666666668,41.65970666666667,2026-05-06T05:55:17Z,4.4,8.3,226.3,237.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.840405,41.65895833333334,2026-05-06T05:56:46Z,4.1,7.4,234.0,234.7,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.838416666666665,41.65820833333334,2026-05-06T05:58:12Z,3.7,6.6,229.1,236.2,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.836436666666666,41.657465,2026-05-06T05:59:42Z,3.6,9.4,214.0,238.9,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.834465,41.65669666666666,2026-05-06T06:01:08Z,4.7,10.7,237.6,238.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.832485,41.655945,2026-05-06T06:02:39Z,4.3,7.9,226.6,239.2,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.830486666666667,41.65521833333334,2026-05-06T06:04:08Z,4.2,7.6,240.0,245.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.828458333333334,41.65457,2026-05-06T06:05:35Z,4.5,9.5,231.9,239.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.826393333333334,41.65392666666666,2026-05-06T06:07:05Z,4.1,10.0,233.6,238.4,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.824358333333333,41.65325833333333,2026-05-06T06:08:31Z,4.2,7.4,229.1,240.7,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.822325000000001,41.652591666666666,2026-05-06T06:09:57Z,4.7,7.9,225.4,241.9,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.820325,41.65188333333334,2026-05-06T06:11:21Z,4.0,8.2,238.3,239.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.818268333333332,41.65123833333334,2026-05-06T06:12:46Z,3.9,8.9,182.0,236.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.816228333333333,41.650576666666666,2026-05-06T06:14:12Z,4.6,7.2,224.9,238.7,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.814218333333335,41.64989333333333,2026-05-06T06:15:41Z,4.0,7.4,220.6,237.7,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.812181666666667,41.64922166666667,2026-05-06T06:17:07Z,4.4,7.4,212.3,240.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.810161666666666,41.64853333333334,2026-05-06T06:18:33Z,3.4,8.2,224.2,241.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.80811,41.647875000000006,2026-05-06T06:20:07Z,3.7,9.6,234.3,241.2,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.806108333333333,41.647175,2026-05-06T06:21:37Z,4.2,8.5,222.2,242.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
8.804084999999999,41.64648333333333,2026-05-06T06:23:12Z,4.3,9.7,219.5,240.2,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
