longitude,latitude,timestamp,sog,tws,twd,heading,allure,hypernet,net,inline,ctd_keel,ctd_profile,ctd_intercomp,station_hyp
4.1311333333333335,40.043418333333335,2026-07-17T08:11:48Z,0.6,11.6,6.2,15.4,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
4.131305,40.043618333333335,2026-07-17T08:23:37Z,1.3,11.2,24.2,34.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
4.1325433333333335,40.044988333333336,2026-07-17T08:25:43Z,2.9,7.5,7.7,21.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
4.133091666666667,40.04659166666667,2026-07-17T08:27:33Z,3.4,7.3,20.4,4.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
4.1336466666666665,40.048186666666666,2026-07-17T08:29:22Z,3.2,8.6,7.6,9.5,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
4.133861666666666,40.04983333333333,2026-07-17T08:30:58Z,3.6,9.8,2.1,4.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
4.134136666666667,40.051474999999996,2026-07-17T08:32:33Z,3.4,11.1,1.3,9.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
4.134761666666666,40.05307166666667,2026-07-17T08:34:13Z,3.2,10.9,358.0,16.2,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
4.135348333333334,40.05466333333333,2026-07-17T08:35:57Z,3.5,9.2,359.9,7.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
4.135666666666666,40.05631,2026-07-17T08:37:39Z,2.9,8.1,25.1,356.7,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
4.135768333333333,40.057964999999996,2026-07-17T08:39:03Z,5.0,7.8,14.6,1.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
4.135765,40.05961666666667,2026-07-17T08:40:25Z,4.4,11.2,3.8,6.8,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
4.135715,40.06127333333333,2026-07-17T08:41:57Z,3.4,9.1,0.1,352.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
4.135185000000001,40.06287833333333,2026-07-17T08:43:41Z,3.7,9.6,5.9,339.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
4.134206666666667,40.064341666666664,2026-07-17T08:45:26Z,3.5,9.5,18.4,330.4,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
4.133073333333333,40.06576833333334,2026-07-17T08:47:11Z,5.2,11.2,21.8,320.2,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
