longitude,latitude,timestamp,sog,tws,twd,heading,allure,hypernet,net,inline,ctd_keel,ctd_profile,ctd_intercomp,station_hyp
-17.146951666666666,28.045891666666662,2026-09-21T14:18:43Z,3.8,5.9,68.0,240.2,broad reach,ON,OFF,OFF,OFF,OFF,OFF,ON
-17.148513333333334,28.044945,2026-09-21T14:20:16Z,4.0,4.6,79.0,234.4,broad reach,ON,OFF,OFF,OFF,OFF,OFF,ON
-17.149980000000003,28.043921666666666,2026-09-21T14:21:45Z,4.1,3.8,97.8,241.7,beam reach,ON,OFF,OFF,OFF,OFF,OFF,ON
-17.15148,28.042918333333333,2026-09-21T14:23:14Z,4.0,5.3,91.0,235.1,broad reach,ON,OFF,OFF,OFF,OFF,OFF,ON
-17.152931666666667,28.041864999999998,2026-09-21T14:24:43Z,3.9,0.9,1.7,240.6,close reach,ON,OFF,OFF,OFF,OFF,OFF,ON
-17.154453333333333,28.040888333333335,2026-09-21T14:26:13Z,4.0,3.9,136.6,235.6,beam reach,ON,OFF,OFF,OFF,OFF,OFF,ON
-17.155916666666666,28.039831666666668,2026-09-21T14:27:43Z,3.9,4.3,89.3,238.1,beam reach,ON,OFF,OFF,OFF,OFF,OFF,ON
-17.15746,28.03887666666667,2026-09-21T14:29:11Z,4.3,3.6,68.4,238.7,broad reach,ON,OFF,OFF,OFF,OFF,OFF,ON
-17.158971666666666,28.037901666666667,2026-09-21T14:30:40Z,3.8,2.1,131.4,237.5,beam reach,ON,OFF,OFF,OFF,OFF,OFF,ON
-17.160556666666665,28.037005,2026-09-21T14:32:12Z,4.0,1.3,101.2,238.6,beam reach,ON,OFF,OFF,OFF,OFF,OFF,ON
-17.162076666666668,28.03605333333333,2026-09-21T14:33:43Z,4.0,3.6,118.2,235.3,beam reach,ON,OFF,OFF,OFF,OFF,OFF,ON
-17.163696666666667,28.03518166666667,2026-09-21T14:35:16Z,4.0,2.2,105.8,233.4,beam reach,ON,OFF,OFF,OFF,OFF,OFF,ON
-17.16525,28.03424166666667,2026-09-21T14:36:48Z,4.0,1.9,127.8,240.5,beam reach,ON,OFF,OFF,OFF,OFF,OFF,ON
-17.166696666666667,28.033203333333336,2026-09-21T14:38:25Z,3.3,3.2,171.7,238.0,close reach,ON,OFF,OFF,OFF,OFF,OFF,ON
-17.168135,28.03213166666667,2026-09-21T14:40:02Z,3.5,2.7,195.7,236.4,close-hauled,ON,OFF,OFF,OFF,OFF,OFF,ON
-17.169616666666666,28.031124999999996,2026-09-21T14:41:44Z,3.3,3.4,223.5,240.6,close-hauled,ON,OFF,OFF,OFF,OFF,OFF,ON
-17.171165,28.030180000000005,2026-09-21T14:43:31Z,3.7,3.2,201.2,244.8,close-hauled,ON,OFF,OFF,OFF,OFF,OFF,ON
-17.172708333333333,28.029251666666664,2026-09-21T14:45:16Z,3.4,4.1,207.3,241.5,close-hauled,ON,OFF,OFF,OFF,OFF,OFF,ON
-17.174305,28.028374999999997,2026-09-21T14:47:06Z,3.9,5.0,225.0,236.8,close-hauled,ON,OFF,OFF,OFF,OFF,OFF,ON
-17.175875,28.027465,2026-09-21T14:48:56Z,3.1,4.3,221.7,239.1,close-hauled,ON,OFF,OFF,OFF,OFF,OFF,ON
-17.177411666666668,28.026501666666665,2026-09-21T14:50:41Z,3.3,3.9,231.5,238.8,close-hauled,ON,OFF,OFF,OFF,OFF,OFF,ON
-17.178958333333334,28.025568333333332,2026-09-21T14:52:27Z,3.5,4.5,206.4,234.2,close-hauled,ON,OFF,OFF,OFF,OFF,OFF,ON
-17.18048,28.024586666666664,2026-09-21T14:54:15Z,3.4,3.4,223.6,234.4,close-hauled,ON,OFF,OFF,OFF,OFF,OFF,ON
-17.182005,28.023616666666666,2026-09-21T14:56:00Z,3.4,5.8,180.9,240.6,close reach,ON,OFF,OFF,OFF,OFF,OFF,ON
-17.183541666666667,28.022665,2026-09-21T14:57:46Z,3.5,3.4,215.1,238.8,close-hauled,ON,OFF,OFF,OFF,OFF,OFF,ON
-17.185106666666666,28.021745000000003,2026-09-21T14:59:30Z,3.3,5.2,206.5,237.1,close-hauled,ON,OFF,OFF,OFF,OFF,OFF,ON
-17.186601666666665,28.020743333333332,2026-09-21T15:01:15Z,3.6,3.1,210.3,237.0,close-hauled,ON,OFF,OFF,OFF,OFF,OFF,ON
-17.188143333333336,28.019795,2026-09-21T15:02:59Z,3.6,3.7,205.0,235.7,close-hauled,ON,OFF,OFF,OFF,OFF,OFF,ON
-17.18973833333333,28.018890000000003,2026-09-21T15:04:46Z,3.4,3.8,218.8,237.3,close-hauled,ON,OFF,OFF,OFF,OFF,OFF,ON
-17.191295,28.017963333333334,2026-09-21T15:06:34Z,3.4,3.9,234.3,240.7,close-hauled,ON,OFF,OFF,OFF,OFF,OFF,ON
-17.192848333333334,28.017041666666668,2026-09-21T15:08:23Z,3.3,4.0,212.1,237.3,close-hauled,ON,OFF,OFF,OFF,OFF,OFF,ON
-17.19443,28.016136666666664,2026-09-21T15:10:12Z,3.1,3.6,226.6,234.8,close-hauled,ON,OFF,OFF,OFF,OFF,OFF,ON
-17.19599,28.015229999999995,2026-09-21T15:12:01Z,3.6,2.9,200.8,241.4,close-hauled,ON,OFF,OFF,OFF,OFF,OFF,ON
-17.197543333333332,28.01428166666667,2026-09-21T15:13:49Z,3.4,3.1,222.3,238.6,close-hauled,ON,OFF,OFF,OFF,OFF,OFF,ON
-17.19906166666667,28.013318333333338,2026-09-21T15:15:38Z,3.0,4.1,239.3,242.2,close-hauled,ON,OFF,OFF,OFF,OFF,OFF,ON
-17.200601666666667,28.01237666666667,2026-09-21T15:17:28Z,3.4,3.7,226.2,236.3,close-hauled,ON,OFF,OFF,OFF,OFF,OFF,ON
-17.202158333333333,28.011445000000002,2026-09-21T15:19:18Z,3.0,3.8,226.2,284.3,close-hauled,ON,OFF,OFF,OFF,OFF,OFF,ON
-17.201371666666667,28.012703333333334,2026-09-21T15:20:50Z,4.9,3.1,190.7,41.4,close-hauled,ON,OFF,OFF,OFF,OFF,OFF,ON
-17.200243333333333,28.01404166666667,2026-09-21T15:22:03Z,5.2,3.7,180.9,43.7,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-17.199323333333332,28.015466666666665,2026-09-21T15:23:14Z,4.9,3.4,168.4,30.2,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-17.198511666666665,28.01697166666667,2026-09-21T15:24:24Z,5.3,4.2,154.5,28.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-17.197796666666665,28.01851166666667,2026-09-21T15:25:34Z,5.1,3.3,152.4,30.4,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-17.196995,28.020026666666663,2026-09-21T15:26:45Z,5.0,3.0,173.3,29.9,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-17.19629666666667,28.021571666666667,2026-09-21T15:27:57Z,4.9,5.9,141.6,30.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-17.195471666666666,28.023053333333337,2026-09-21T15:29:09Z,4.9,4.8,136.1,31.6,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-17.194718333333334,28.024571666666663,2026-09-21T15:30:24Z,4.2,4.8,138.3,32.1,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-17.194146666666665,28.026149999999998,2026-09-21T15:32:12Z,3.4,6.0,126.7,26.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-17.193313333333332,28.027575000000002,2026-09-21T15:34:07Z,3.2,5.0,126.7,57.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
-17.191703333333333,28.02835333333333,2026-09-21T15:36:14Z,1.8,4.5,141.9,97.0,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF,OFF
